,STT,Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DY,Price,DIV,Market Cap,DAR,SIZE
193,269,600020,12/31/2020,47476.0,35515.0,0.01,5.29,0.0419,0.1359,0.0113,3.055640936,0.035,7619,0.748062179,8.938400406
194,270,600020,9/30/2020,47768.0,35645.0,0.12,4.58,0.0129,0.0532,0.0,3.18410635,0.0,7753,0.746210852,8.955835144
195,271,600020,6/30/2020,48054.0,36324.0,0.09,4.4,-0.0028,-0.1447,0.0,3.20027709,0.0,7956,0.755899613,8.98168164
196,272,600020,3/31/2020,49243.0,37510.0,-0.2,4.4,0.0249,0.0467,0.0,3.41724515,0.0,8473,0.761732632,9.044639916
197,273,600021,9/30/2024,178838.0,125248.0,-7.73,7.09,0.0281,0.098,0.0,8.979999542,0.0,27238,0.700343327,10.21236834
198,274,600021,6/30/2024,174759.0,122440.0,0.22,6.71,0.0333,0.1035,0.0,9.890000343,0.0,27858,0.700621999,10.23487546
199,275,600021,3/31/2024,173603.0,121405.0,0.2,6.68,0.0105,0.033,0.0,8.503577232,0.0,24449,0.699325472,10.10434459
200,276,600021,12/31/2023,168572.0,118012.0,0.0,6.42,0.0304,0.0976,0.0241,8.288048744,0.2,23830,0.700068813,10.07870057
201,277,600021,9/30/2023,168988.0,117735.0,0.26,6.53,0.0288,0.0872,0.0,8.689715385,0.0,24985,0.696706275,10.12603092
202,278,600021,6/30/2023,167797.0,118385.0,0.15,6.34,0.0275,0.0749,0.0,10.5902853,0.0,30336,0.705525129,10.32009041
203,279,600021,3/31/2023,169486.0,121367.0,0.1,5.84,0.0191,0.0315,0.0,9.560388565,0.0,27970,0.716088644,10.23888779
204,280,600021,12/31/2022,161978.0,117678.0,0.02,5.79,0.0294,0.072,0.0036,9.7752285,0.035,28196,0.726506069,10.2469354
205,281,600021,9/30/2022,162055.0,121596.0,0.02,5.67,0.0199,0.0184,0.0,8.876806259,0.0,25323,0.750337848,10.13946835
206,282,600021,6/30/2022,161619.0,123180.0,-0.05,5.54,0.0174,0.0403,0.0,9.911944389,0.0,26826,0.762162865,10.19712685
207,283,600021,3/31/2022,158298.0,119921.0,0.03,5.55,-0.0199,-0.3249,0.0,9.706870079,0.0,25386,0.757564846,10.14195312
208,284,600021,12/31/2021,156942.0,118901.0,-2.05,5.55,0.0116,-0.0125,0.0,13.04665756,0.0,33552,0.757611092,10.42085175
209,285,600021,9/30/2021,146304.0,111007.0,-0.06,6.32,0.0262,0.0899,0.0,11.7966795,0.0,32374,0.758742071,10.38511091
210,286,600021,6/30/2021,136413.0,100743.0,0.17,7.66,0.0312,0.0855,0.0,6.757700443,0.0,18085,0.738514658,9.802838144
211,287,600021,3/31/2021,135417.0,99841.0,0.09,7.59,0.0116,-0.041,0.0,7.576961994,0.0,20466,0.73728557,9.926520252
212,288,600021,12/31/2020,129082.0,94379.0,-0.23,6.28,0.028,0.1006,0.0161,6.884651184,0.11,18634,0.73115539,9.832743148
213,289,600021,9/30/2020,123876.0,91659.0,0.16,7.61,0.0362,0.1357,0.0,7.240422726,0.0,19655,0.739925409,9.886087038
214,290,600021,6/30/2020,119909.0,88440.0,0.26,7.44,0.0252,0.0536,0.0,7.048113346,0.0,19367,0.737559316,9.871325866
215,291,600021,3/31/2020,111391.0,81005.0,0.04,7.33,0.0165,0.0291,0.0,6.707830429,0.0,18372,0.72721315,9.818583045
216,292,600022,9/30/2024,66789.0,37827.0,-0.05,1.85,-0.0082,-0.0385,0.0,1.379999995,0.0,15910,0.566365719,9.674703121
217,293,600022,6/30/2024,67084.0,37629.0,-0.03,1.89,-0.0267,-0.1044,0.0,1.220000029,0.0,13039,0.560923618,9.475700145
218,294,600022,3/31/2024,67869.0,38032.0,-0.06,1.92,0.0018,-0.003,0.0,1.330000043,0.0,14229,0.560373661,9.563037415
219,295,600022,12/31/2023,66751.0,36130.0,-0.01,1.98,0.0007,0.0016,0.0,1.370000005,0.0,14657,0.541265299,9.592673316
220,296,600022,9/30/2023,67119.0,36450.0,-0.01,1.98,0.0044,0.0294,0.0,1.460000038,0.0,15620,0.543065302,9.656307423
221,297,600022,6/30/2023,68376.0,37722.0,0.01,1.99,-0.0081,-0.0364,0.0,1.399999976,0.0,15192,0.551684802,9.628524252
222,298,600022,3/31/2023,69174.0,37637.0,-0.03,2.01,-0.0096,0.0475,0.0,1.478758574,0.0,16369,0.544091711,9.703144581
223,299,600022,12/31/2022,69080.0,37265.0,0.02,2.04,-0.0207,-0.0934,0.0207,1.449379325,0.03,15834,0.539447018,9.669914806
224,300,600022,9/30/2022,69260.0,37889.0,-0.07,2.02,0.0397,0.1086,0.0,1.439586163,0.0,15941,0.547054577,9.676649686
225,301,600022,6/30/2022,73046.0,40855.0,0.05,2.09,0.0388,0.1079,0.0,1.694206953,0.0,18616,0.559305095,9.831776705
226,302,600022,3/31/2022,74210.0,40718.0,0.06,2.11,-0.0655,-0.1707,0.0,1.588508844,0.0,17974,0.548686161,9.796681548
227,303,600022,12/31/2021,72546.0,39952.0,-0.16,2.05,0.0568,0.1395,0.0355,1.68306303,0.06,19151,0.550712651,9.860110213
228,304,600022,9/30/2021,75170.0,40340.0,0.07,2.2,0.0978,0.2731,0.0,1.919448137,0.0,22040,0.536650259,10.00061426
229,305,600022,6/30/2021,75469.0,41822.0,0.14,2.13,0.05,0.1238,0.0,1.588508844,0.0,18402,0.554161311,9.820214633
230,306,600022,3/31/2021,73314.0,41478.0,0.06,2.03,0.0149,0.0554,0.0,1.431702137,0.0,16476,0.565758245,9.709660056
231,307,600022,12/31/2020,68487.0,37638.0,0.01,1.98,0.0324,0.0663,0.0303,1.320860624,0.04,15299,0.549564151,9.635542746
232,308,600022,9/30/2020,68999.0,38533.0,0.02,1.97,0.0277,0.0649,0.0,1.265439868,0.0,14443,0.558457369,9.577965147
233,309,600022,6/30/2020,69745.0,39210.0,0.03,1.94,0.016,0.0208,0.0,1.182308793,0.0,14121,0.562190838,9.55541833
234,310,600022,3/31/2020,70950.0,40809.0,0.0,1.88,0.0026,0.0217,0.0,1.191545606,0.0,14121,0.575179704,9.55541833
235,311,600023,9/30/2024,152884.0,67145.0,0.21,5.37,0.0232,0.1221,0.0,6.340000153,0.0,90241,0.439189189,11.41023915
236,312,600023,6/30/2024,151135.0,69428.0,0.15,5.12,0.0226,0.0956,0.0,6.881529331,0.0,95336,0.459377378,11.46516277
237,313,600023,3/31/2024,147697.0,65356.0,0.14,5.19,0.0047,0.0375,0.0,6.455668449,0.0,89436,0.442500525,11.40127856
238,314,600023,12/31/2023,147241.0,67274.0,0.04,5.03,0.0617,0.2103,0.056,4.461863995,0.25,61814,0.456897196,11.03188516
239,315,600023,9/30/2023,147090.0,67346.0,0.22,5.02,0.0198,0.1081,0.0,4.113431931,0.0,56987,0.457855735,10.95057845
240,316,600023,6/30/2023,144491.0,68968.0,0.13,4.77,0.0092,0.0603,0.0,4.984511375,0.0,67982,0.477316926,11.12699824
241,317,600023,3/31/2023,140981.0,67594.0,0.08,4.68,-0.0766,-0.1843,0.0,3.493997335,0.0,48003,0.479454678,10.77901879
242,318,600023,12/31/2022,120924.0,53434.0,-0.33,4.57,-0.0099,-0.0163,0.0,3.377853394,0.0,46796,0.441880851,10.75355301
243,319,600023,9/30/2022,120484.0,49930.0,0.0,4.72,-0.0273,-0.0366,0.0,3.048779011,0.0,41897,0.414411872,10.6429695
244,320,600023,6/30/2022,117066.0,45953.0,-0.02,4.76,-0.0025,0.0289,0.0,3.368174791,0.0,46879,0.392539251,10.75532509
245,321,600023,3/31/2022,117597.0,45486.0,0.05,5.13,-0.0942,-0.2015,0.0,3.290745497,0.0,46106,0.386795582,10.73869837
246,322,600023,12/31/2021,115714.0,43906.0,-0.19,4.73,-0.026,-0.0372,0.0,3.842429161,0.0,54947,0.379435505,10.91412436
247,323,600023,9/30/2021,115439.0,39437.0,-0.02,4.93,0.0154,0.0712,0.0,3.861786604,0.0,55899,0.341626313,10.93130177
248,324,600023,6/30/2021,115875.0,39584.0,0.1,4.97,0.02,0.0557,0.0,3.297369957,0.0,49915,0.341609493,10.81807684
249,325,600023,3/31/2021,115498.0,37215.0,0.08,5.13,0.0111,0.05,0.0,3.479043007,0.0,53995,0.322213372,10.89664673
250,326,600023,12/31/2020,114512.0,38198.0,0.07,4.99,0.0505,0.1355,0.0682,3.306453705,0.225,49371,0.333572027,10.80711849
251,327,600023,9/30/2020,111023.0,36595.0,0.16,4.85,0.0472,0.1528,0.0,3.379122734,0.0,49371,0.329616386,10.80711849
252,328,600023,6/30/2020,111623.0,39767.0,0.18,4.68,0.0115,0.0277,0.0,3.005084038,0.0,47738,0.356261702,10.77348301
253,329,600023,3/31/2020,110036.0,37823.0,0.04,4.7,0.0194,0.0454,0.0,2.927589178,0.0,46106,0.34373296,10.73869837
254,330,600025,9/30/2024,203940.0,126314.0,0.16,3.22,0.0551,0.1857,0.0,10.89000034,0.0,207900,0.619368442,12.24481247
255,331,600025,6/30/2024,201338.0,129493.0,0.19,3.06,0.0269,0.0712,0.0,10.77999973,0.0,194040,0.643162245,12.1758196
256,332,600025,3/31/2024,196681.0,124753.0,0.05,3.07,0.0232,0.0575,0.0,9.415614128,0.0,172440,0.63429106,12.05780463
257,333,600025,12/31/2023,195239.0,124516.0,0.05,3.02,0.0643,0.2027,0.0212,8.481916428,0.18,155340,0.637761923,11.95337154
258,334,600025,9/30/2023,190331.0,122218.0,0.17,2.97,0.0547,0.1526,0.0,7.292678833,0.0,133560,0.642133967,11.80230609
259,335,600025,6/30/2023,168360.0,98607.0,0.17,3.04,0.0282,0.0591,0.0,7.066625118,0.0,128340,0.585691376,11.76243827
260,336,600025,3/31/2023,164658.0,94069.0,0.04,3.8,0.0223,0.0548,0.0,6.76636982,0.0,127260,0.571299299,11.75398752
261,337,600025,12/31/2022,181631.0,106526.0,0.04,3.27,0.0657,0.172,0.0277,6.325501919,0.175,118800,0.586496798,11.68519669
262,338,600025,9/30/2022,160904.0,91833.0,0.12,3.0,0.0696,0.1949,0.0,6.603440285,0.0,123840,0.570731616,11.72674569
263,339,600025,6/30/2022,162092.0,95144.0,0.17,2.89,0.0267,0.0477,0.0,6.804706573,0.0,125820,0.586975298,11.74260759
264,340,600025,3/31/2022,161795.0,95046.0,0.04,2.89,0.0287,0.0699,0.0,5.433126926,0.0,104760,0.587447078,11.5594273
265,341,600025,12/31/2021,160654.0,94428.0,0.05,2.86,0.0501,0.1458,0.0276,5.956801414,0.17,118620,0.58777248,11.68368039
266,342,600025,9/30/2021,160280.0,95174.0,0.12,2.79,0.0523,0.1338,0.0,7.256637573,0.0,153720,0.593798353,11.94288804
267,343,600025,6/30/2021,160648.0,97688.0,0.13,2.68,0.0253,0.0422,0.0,5.47053194,0.0,104220,0.608087247,11.55425933
268,344,600025,3/31/2021,163372.0,99332.0,0.03,2.73,0.0261,0.0403,0.0,5.13724947,0.0,104220,0.608011165,11.55425933
269,345,600025,12/31/2020,164632.0,101120.0,0.03,2.7,0.0612,0.2111,0.0395,4.064336777,0.16,80280,0.614218378,11.2932758
270,346,600025,9/30/2020,165579.0,102399.0,0.15,2.69,0.0389,0.1072,0.0,3.873395443,0.0,75060,0.618429873,11.22604307
271,347,600025,6/30/2020,164623.0,109223.0,0.09,2.53,0.0179,0.0009,0.0,3.436956406,0.0,68220,0.663473512,11.13049306
272,348,600025,3/31/2020,165413.0,108698.0,0.0,3.05,0.0257,0.0547,0.0,3.164181948,0.0,65520,0.657130939,11.09011072
273,349,600026,9/30/2024,75187.0,36367.0,0.17,7.54,0.057,0.1496,0.0,14.43771267,0.0,66156,0.48368734,11.09977087
274,350,600026,6/30/2024,75407.0,36984.0,0.29,7.45,0.0533,0.1404,0.0381,14.96535778,0.22,66472,0.490458446,11.10453609
275,351,600026,3/31/2024,72799.0,34179.0,0.26,7.49,0.032,-0.0375,0.0,16.13497543,0.0,68178,0.469498207,11.12987721
276,352,600026,12/31/2023,72084.0,34980.0,-0.08,7.21,0.037,0.1096,0.0298,11.73452759,0.35,51201,0.485267188,10.84351434
277,353,600026,9/30/2023,72339.0,35209.0,0.19,7.31,0.0713,0.2035,0.0,12.96166897,0.0,57316,0.486722238,10.9563351
278,354,600026,6/30/2023,71256.0,34818.0,0.36,7.19,0.0523,0.1388,0.0,11.50951195,0.0,53348,0.488632536,10.88459177
279,355,600026,3/31/2023,68822.0,33971.0,0.23,6.85,0.0585,0.1092,0.0,12.99920177,0.0,56235,0.493606696,10.93729462
280,356,600026,12/31/2022,68250.0,34680.0,0.17,6.62,0.022,0.0704,0.0131,11.43360424,0.15,48726,0.508131868,10.79396805
281,357,600026,9/30/2022,66346.0,33947.0,0.1,6.37,0.0058,0.0286,0.0,16.49095726,0.0,70528,0.511666114,11.16376507
282,358,600026,6/30/2022,63053.0,31944.0,0.03,6.17,0.0042,0.0142,0.0,9.981868744,0.0,41426,0.506621414,10.63166398
283,359,600026,3/31/2022,59737.0,29718.0,0.01,6.01,-0.0191,-0.6517,0.0,5.977735043,0.0,25995,0.497480623,10.16565949
284,360,600026,12/31/2021,59389.0,29467.0,-1.14,6.0,-0.0022,-0.0033,0.0,5.512800217,0.0,23659,0.496169324,10.07149887
285,361,600026,9/30/2021,64930.0,29388.0,-0.02,7.18,0.0129,0.0336,0.0,6.670393467,0.0,27845,0.452610504,10.2344087
286,362,600026,6/30/2021,65501.0,29891.0,0.04,7.21,0.0168,0.0448,0.0,5.632366657,0.0,25256,0.456344178,10.13681903
287,363,600026,3/31/2021,65985.0,29660.0,0.07,7.37,-0.0001,-0.0997,0.0,5.944765091,0.0,26743,0.449496098,10.19402804
288,364,600026,12/31/2020,65960.0,30358.0,-0.2,7.27,0.0198,0.0522,0.0326,6.110152721,0.2,26486,0.460248636,10.18437157
289,365,600026,9/30/2020,69052.0,32064.0,0.09,7.57,0.0872,0.2659,0.0,6.633880138,0.0,28143,0.46434571,10.24505393
290,366,600026,6/30/2020,70837.0,34265.0,0.48,7.52,0.0302,0.0845,0.0,5.803758621,0.0,26482,0.483716137,10.18422054
291,367,600026,3/31/2020,72572.0,37790.0,0.16,7.11,0.0048,-0.0145,0.0,6.46182251,0.0,30938,0.520724246,10.33974048
292,368,600027,9/30/2024,221831.0,136958.0,0.16,4.08,0.0154,0.0696,0.0,5.519424438,0.0,57830,0.617397929,10.96526295
293,369,600027,6/30/2024,222220.0,136227.0,0.11,3.99,0.0232,0.1058,0.0345,6.671390057,0.08,66621,0.61302763,11.10677512
294,370,600027,3/31/2024,221485.0,133738.0,0.16,4.0,0.0021,-0.0053,0.0,6.604099274,0.0,65105,0.603824187,11.08375663
295,371,600027,12/31/2023,223036.0,139657.0,-0.27,3.82,0.0285,0.1083,0.0304,4.941058636,0.15,49152,0.626163489,10.80267282
296,372,600027,9/30/2023,221378.0,136718.0,0.16,3.89,0.0164,0.0779,0.0,4.950671196,0.0,49012,0.617577176,10.79982045
297,373,600027,6/30/2023,226018.0,145950.0,0.12,3.71,0.0117,0.0649,0.0,6.31832552,0.0,63434,0.645745029,11.05775527
298,374,600027,3/31/2023,223166.0,148252.0,0.09,3.76,-0.0311,-0.1517,0.0,5.359876156,0.0,52042,0.664312664,10.85980636
299,375,600027,12/31/2022,223260.0,152834.0,-0.32,3.65,0.0072,0.037,0.0366,5.471539974,0.2,52844,0.684556123,10.87509946
300,376,600027,9/30/2022,218315.0,144871.0,0.05,3.91,0.0001,0.0508,0.0,5.573898315,0.0,52975,0.663587019,10.87757538
301,377,600027,6/30/2022,216603.0,143634.0,0.08,3.87,0.0034,0.027,0.0,3.501367807,0.0,36233,0.663121009,10.49772558
302,378,600027,3/31/2022,213892.0,139926.0,0.04,4.02,-0.1205,-0.4316,0.0,3.158268452,0.0,32210,0.654189965,10.38003224
303,379,600027,12/31/2021,218939.0,145294.0,-0.77,4.0,-0.0356,-0.1076,0.0531,4.645030499,0.25,48373,0.663627768,10.78669709
304,380,600027,9/30/2021,218248.0,133974.0,-0.03,4.51,0.0154,0.0994,0.0,4.134780884,0.0,43153,0.613861295,10.67250722
305,381,600027,6/30/2021,210930.0,122230.0,0.23,4.83,0.0323,0.0746,0.0,2.823967457,0.0,31634,0.579481345,10.36198777
306,382,600027,3/31/2021,233893.0,138956.0,0.1,4.9,0.0374,0.0467,0.0,2.864776134,0.0,33613,0.594100721,10.42266818
307,383,600027,12/31/2020,242750.0,146176.0,-0.09,5.04,0.036,0.0883,0.0901,2.766835451,0.25,30515,0.602166838,10.32597364
308,384,600027,9/30/2020,228965.0,139598.0,0.12,4.79,0.031,0.0723,0.0,2.954555273,0.0,31993,0.609691438,10.37327241
309,385,600027,6/30/2020,227832.0,139941.0,0.1,4.68,0.0338,0.077,0.0,2.652402401,0.0,31349,0.614228906,10.35293765
310,386,600027,3/31/2020,228955.0,141770.0,0.1,4.71,0.0331,0.0547,0.0,2.699486732,0.0,31727,0.619204647,10.36492333
311,387,600028,9/30/2024,2095553.0,1122054.0,0.07,6.71,0.028,0.0834,0.0,6.659999847,0.0,783452,0.535445298,13.57146508
312,388,600028,6/30/2024,2140524.0,1156433.0,0.15,6.79,0.0332,0.0898,0.0578,5.985704422,0.146,729940,0.540256965,13.50071762
313,389,600028,3/31/2024,2091935.0,1103325.0,0.16,6.83,0.0078,0.0204,0.0,6.052001953,0.0,721844,0.527418395,13.48956433
314,390,600028,12/31/2023,2024696.0,1068887.0,0.04,6.73,0.0311,0.09,0.0653,5.284846306,0.2,620445,0.527924686,13.33819224
315,391,600028,9/30/2023,2084435.0,1131626.0,0.15,6.67,0.028,0.0756,0.0,5.748928547,0.0,675798,0.542893398,13.42364949
316,392,600028,6/30/2023,2026902.0,1078305.0,0.13,6.64,0.0392,0.0992,0.0578,5.83008337,0.145,710200,0.531996614,13.4733019
317,393,600028,3/31/2023,2011153.0,1051848.0,0.17,6.72,0.0045,0.0522,0.0,5.022399902,0.0,635166,0.523007449,13.36164166
318,394,600028,12/31/2022,1951121.0,1011579.0,0.08,6.57,0.0158,0.0575,0.0908,3.910296679,0.195,497343,0.518460413,13.11703521
319,395,600028,9/30/2022,2050519.0,1125905.0,0.11,6.45,0.0368,0.1006,0.0,3.820611238,0.0,487493,0.549082939,13.09703121
320,396,600028,6/30/2022,2059814.0,1129073.0,0.18,6.49,0.0422,0.1191,0.1334,3.540291309,0.16,466761,0.548143182,13.05357263
321,397,600028,3/31/2022,2014107.0,1079261.0,0.19,6.55,0.0301,0.0521,0.0,3.474421501,0.0,493975,0.535850876,13.11024019
322,398,600028,12/31/2021,1889255.0,974181.0,0.09,6.39,0.0355,0.1065,0.1382,3.393995285,0.31,479659,0.515642939,13.08083071
323,399,600028,9/30/2021,1887282.0,977247.0,0.17,6.35,0.0403,0.1142,0.0,3.587018728,0.0,507710,0.51780656,13.1376657
324,400,600028,6/30/2021,1852964.0,946656.0,0.18,6.31,0.041,0.1064,0.0856,3.378169537,0.16,500003,0.510887421,13.12236938
325,401,600028,3/31/2021,1802144.0,892418.0,0.15,6.31,0.0131,0.0445,0.0,3.262078047,0.0,502786,0.495197942,13.12791991
326,402,600028,12/31/2020,1733805.0,850947.0,0.07,6.12,0.0368,0.2502,0.0427,3.027993441,0.13,459645,0.490797408,13.03820973
327,403,600028,9/30/2020,1799388.0,930858.0,0.38,6.01,0.0066,-0.0028,0.0,2.884927034,0.0,443157,0.517319222,13.00167939
328,404,600028,6/30/2020,1821639.0,991453.0,-0.02,5.71,-0.037,-0.0948,0.0,2.907175541,0.0,448744,0.544264259,13.01420785
329,405,600028,3/31/2020,1807539.0,960931.0,-0.16,5.88,0.0189,0.0756,0.0,3.168248177,0.0,512366,0.531623937,13.14679449
330,406,600029,9/30/2024,315952.0,260396.0,0.18,2.13,-0.0056,-0.1362,0.0,6.150000095,0.0,103694,0.824163164,11.54919953
331,407,600029,6/30/2024,314935.0,263589.0,-0.11,1.96,0.0222,0.0955,0.0,5.889999866,0.0,91999,0.836963183,11.42953299
332,408,600029,3/31/2024,313729.0,260476.0,0.04,2.07,-0.0313,-0.4261,0.0,5.590000153,0.0,87376,0.830257961,11.37797592
333,409,600029,12/31/2023,309226.0,257229.0,-0.35,2.03,0.0536,0.38,0.0,5.760000229,0.0,91580,0.831847904,11.42496819
334,410,600029,9/30/2023,306201.0,248339.0,0.21,2.34,0.0166,-0.057,0.0,6.119999886,0.0,98965,0.811032622,11.50252153
335,411,600029,6/30/2023,304954.0,252311.0,-0.06,2.1,-0.0074,-0.1271,0.0,5.949999809,0.0,100262,0.827373965,11.51554204
336,412,600029,3/31/2023,308760.0,255370.0,-0.1,2.16,-0.0874,-1.0272,0.0,7.900000095,0.0,128820,0.827082524,11.76617136
337,413,600029,12/31/2022,312001.0,256887.0,-0.86,2.27,-0.0196,-0.358,0.0,7.599999905,0.0,123293,0.82335313,11.72231892
338,414,600029,9/30/2022,309794.0,243706.0,-0.35,2.98,-0.0478,-0.3941,0.0,6.789999962,0.0,101575,0.786671143,11.52855272
339,415,600029,6/30/2022,321152.0,249764.0,-0.41,3.31,-0.0379,-0.2215,0.0,7.199999809,0.0,109211,0.777712734,11.60103707
340,416,600029,3/31/2022,319820.0,240114.0,-0.27,3.72,-0.0393,-0.27,0.0,6.389999866,0.0,95749,0.750778563,11.46948546
341,417,600029,12/31/2021,322948.0,238703.0,-0.36,3.99,-0.0004,-0.0497,0.0,6.800000191,0.0,104399,0.73913757,11.55597538
342,418,600029,9/30/2021,323565.0,232678.0,-0.08,4.34,0.0011,0.0069,0.0,5.699999809,0.0,90124,0.719107444,11.40894178
343,419,600029,6/30/2021,326819.0,234797.0,-0.04,4.9,-0.0278,-0.1978,0.0,6.050000191,0.0,93427,0.718431303,11.44493566
344,420,600029,3/31/2021,326049.0,244550.0,-0.26,4.26,-0.0152,-0.1551,0.0,6.889999866,0.0,96696,0.750040638,11.47932732
345,421,600029,12/31/2020,326115.0,241252.0,-0.22,4.52,0.0031,0.0445,0.0,5.760000229,0.0,82514,0.739775846,11.32072325
346,422,600029,9/30/2020,315491.0,231460.0,0.05,4.7,-0.0231,-0.1802,0.0,5.829999924,0.0,79772,0.733650088,11.28692784
347,423,600029,6/30/2020,319501.0,236381.0,-0.22,4.66,-0.0369,-0.3252,0.0,5.119999886,0.0,70516,0.73984432,11.16359491
348,424,600029,3/31/2020,300280.0,229507.0,-0.43,4.76,-0.0116,-0.0756,0.0,5.190000057,0.0,55449,0.764309977,10.92321896
349,444,600031,9/30/2024,149900.0,77749.0,0.15,8.39,0.0342,0.1149,0.0,17.81999969,0.0,158711,0.518672448,11.97484022
350,445,600031,6/30/2024,156834.0,86512.0,0.24,8.22,0.0302,0.0929,0.0,16.5,0.0,138704,0.551615083,11.84009745
351,446,600031,3/31/2024,154569.0,83917.0,0.19,8.21,-0.0067,0.0265,0.0,14.37582397,0.0,123188,0.542909639,11.72146692
352,447,600031,12/31/2023,151202.0,82029.0,0.06,8.05,0.017,0.0388,0.0162,13.57716751,0.22,116344,0.542512665,11.6643066
353,448,600031,9/30/2023,154308.0,85367.0,0.08,8.02,0.0364,0.1146,0.0,15.66747952,0.0,134270,0.553224719,11.80760798
354,449,600031,6/30/2023,161278.0,93373.0,0.22,7.9,0.0268,0.0938,0.0,16.18019676,0.0,141021,0.578956832,11.85666409
355,450,600031,3/31/2023,159166.0,91695.0,0.18,7.85,0.01,0.0424,0.0,16.78859329,0.0,144922,0.576096654,11.88395095
356,451,600031,12/31/2022,158921.0,92828.0,0.08,7.67,0.0159,0.0608,0.0104,15.41311932,0.16,133423,0.58411412,11.80127981
357,452,600031,9/30/2022,154355.0,88389.0,0.11,7.64,0.0173,0.0666,0.0,13.51086712,0.0,117210,0.572634511,11.67172248
358,453,600031,6/30/2022,150016.0,85730.0,0.12,7.43,0.0226,0.0996,0.0,17.94945526,0.0,160952,0.571472376,11.98886146
359,454,600031,3/31/2022,145650.0,78939.0,0.19,7.73,-0.006,-0.0325,0.0,16.75378036,0.0,147936,0.541977343,11.90453503
360,455,600031,12/31/2021,138557.0,73461.0,-0.06,7.54,0.0373,0.1579,0.0208,21.98993111,0.45,192511,0.530186133,12.16790857
361,456,600031,9/30/2021,136602.0,70500.0,0.3,7.6,0.0898,0.2913,0.0,23.928545,0.0,214766,0.516097861,12.27730434
362,457,600031,6/30/2021,144637.0,80915.0,0.54,7.33,0.1161,0.3695,0.0,26.48484993,0.0,245032,0.559434999,12.40914409
363,458,600031,3/31/2021,141444.0,77537.0,0.66,7.37,0.0634,0.2209,0.0,34.43821335,0.0,287987,0.548181613,12.57067062
364,459,600031,12/31/2020,126483.0,68085.0,0.36,6.73,0.0904,0.2987,0.0184,32.03879929,0.6,294225,0.538293684,12.59210006
365,460,600031,9/30/2020,119931.0,65029.0,0.45,6.34,0.1698,0.5271,0.0,23.0084095,0.0,209283,0.54222011,12.25144268
366,461,600031,6/30/2020,116466.0,65326.0,0.75,5.94,0.0738,0.1895,0.0,17.01685905,0.0,157041,0.560901894,11.9642622
367,462,600031,3/31/2020,97711.0,50147.0,0.27,5.55,0.0341,0.1851,0.0,16.07654953,0.0,144659,0.51321755,11.88213453
368,477,600033,9/30/2024,17292.0,3115.0,0.1,4.27,0.0602,0.101,0.0,3.493050337,0.0,10292,0.180141106,9.239122173
369,478,600033,6/30/2024,17067.0,3278.0,0.1,4.15,0.0632,0.0904,0.0514,3.305570126,0.05,9194,0.192066561,9.126306376
370,479,600033,3/31/2024,16992.0,3116.0,0.09,4.14,0.0396,0.0429,0.0,3.199445486,0.0,9221,0.183380414,9.129238771
371,480,600033,12/31/2023,16754.0,3171.0,0.04,4.06,0.0716,0.1017,0.0407,2.951869488,0.12,8508,0.189268234,9.048762176
372,481,600033,9/30/2023,16603.0,3104.0,0.1,4.04,0.0642,0.1103,0.0,3.161356926,0.0,9111,0.186954165,9.117237754
373,482,600033,6/30/2023,16642.0,3502.0,0.11,3.94,0.0618,0.0889,0.0,2.830356359,0.0,8590,0.210431439,9.058354015
374,483,600033,3/31/2023,16774.0,3325.0,0.08,4.01,0.0331,0.0429,0.0,2.630138397,0.0,7986,0.198223441,8.985445288
375,484,600033,12/31/2022,16599.0,3423.0,0.04,3.93,0.0616,0.0928,0.0568,2.639239073,0.15,7959,0.206217242,8.982058643
376,485,600033,9/30/2022,16837.0,3806.0,0.09,3.89,0.052,0.1015,0.0,2.448122025,0.0,7465,0.226049771,8.91798071
377,486,600033,6/30/2022,17449.0,4604.0,0.1,3.85,0.0987,0.146,0.0,2.511827707,0.0,7602,0.263854662,8.93616665
378,487,600033,3/31/2022,16904.0,3697.0,0.08,3.92,-0.2906,-0.3709,0.0,2.460949898,0.0,7986,0.218705632,8.985445288
379,488,600035,9/30/2024,19727.0,9808.0,0.13,5.31,0.0307,0.0685,0.0,4.099999905,0.0,6988,0.497186597,8.851949671
380,489,600035,6/30/2024,19657.0,9960.0,0.11,5.17,0.0553,0.1233,0.0,4.289999962,0.0,6907,0.506689729,8.840290669
381,490,600035,3/31/2024,20434.0,10603.0,0.17,5.26,0.0312,0.0591,0.0,4.275206089,0.0,7197,0.518890085,8.881419552
382,491,600035,12/31/2023,19547.0,10015.0,0.09,5.09,0.0474,0.0998,0.052,3.653532028,0.19,6151,0.512354837,8.724369949
383,492,600035,9/30/2023,18854.0,9725.0,0.14,5.0,0.0465,0.1053,0.0,3.777867079,0.0,6360,0.515805665,8.757783656
