Comp_data,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Stock Price
CMW,2023,2,154.3916223,10596.62245,0.031798643,0.063566649,12.38356671,0.497070533,0.802142384,0.051882353,0.66305647,1.32047E+11,3.27317E+11,12.78
CMW,2023,3,308.0641199,10904.68657,0.039942955,0.078284254,12.9413576,0.479916909,1.008740593,0.040090909,0.311105455,1.70884E+11,3.25723E+11,7.76
CMW,2023,4,86.82388493,10991.53079,0.032615196,0.064887246,10.01266598,0.475823491,0.645951882,0.062112676,0.654046479,1.10298E+11,3.25753E+11,10.53
CMW,2022,1,131.2180203,10937.34494,0.034795379,0.071912163,17.41943093,0.503645496,1.21601724,0.033007519,0.313901504,2.06614E+11,3.42317E+11,9.51
CMW,2022,2,91.45260555,10492.44419,0.035583532,0.073300572,12.78628327,0.528640318,0.95306678,0.0439,0.586504,1.55349E+11,3.45806E+11,13.36
CMW,2022,3,144.4695416,10665.88076,0.036511717,0.074901811,15.42208703,0.519327356,1.162585657,0.035403226,0.309070161,1.92633E+11,3.44712E+11,8.73
CMW,2022,4,227.7304662,10864.90156,0.026950194,0.054923835,18.65144983,0.51172155,1.021638341,0.03954955,0.4477009,1.72437E+11,3.46587E+11,11.32
CMW,2021,1,33.44808425,10844.78615,0.023534391,0.046461403,29.2134053,0.508322454,1.39237416,0,0,2.34577E+11,3.42649E+11,14.93
CMW,2021,2,72.87968819,10283.34752,0.01307586,0.026504065,52.45104933,0.53503175,1.468393436,0,0,2.34577E+11,3.43574E+11,12.81
CMW,2021,3,122.5160118,10405.86353,0.014824262,0.030722657,45.103038,0.527421897,1.412665077,0,0,2.28363E+11,3.42068E+11,12.81
CMW,2021,4,436.901463,10806.12692,0.028834156,0.058203603,21.30002741,0.498045311,1.240037259,0,0,2.08168E+11,3.35571E+11,12.83
CMW,2020,1,162.7485525,11033.6688,0.02959755,0.061091411,19.1942121,0.489577399,1.141959237,0.032539683,0.339063492,1.9574E+11,3.35814E+11,10.42
CMW,2020,2,301.8782089,11335.54701,0.04070308,0.081857019,19.59981485,0.482428429,1.552637908,0.023295455,0.242738636,2.73414E+11,3.40236E+11,10.42
CMW,2020,3,84.48308801,11420.02954,0.035492532,0.069893889,22.04087513,0.484278318,1.506125701,0.023837209,0.248383721,2.672E+11,3.44001E+11,10.42
CMW,2020,4,97.07661163,10811.33806,0.029249519,0.059627742,26.60759138,0.498858956,1.590922409,0,0,2.672E+11,3.37886E+11,14.93
CNT,2024,1,1692.995843,15820.54637,0.246643624,0.42815594,4.758325797,0.277951754,1.746210235,0.079635126,1.296459856,1.10269E+12,8.74635E+11,16.28
CNT,2024,2,671.278125,13268.16016,0.231550393,0.357659233,3.591041697,0.231840827,1.141831257,0.145214522,3.201980199,7.61936E+11,8.68761E+11,22.05
CNT,2024,3,404.5568793,13593.35165,0.209438691,0.29198428,3.607265095,0.204463025,0.982539137,0.164719976,2.602575621,6.7171E+11,8.59421E+11,15.8
CNT,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,13.7
CNT,2023,1,1366.414063,10172.17574,0.200686323,0.55926076,3.240874424,0.56755583,1.54490056,0,0,6.27265E+11,9.5343E+11,9.4
CNT,2023,2,1335.924192,11508.12987,0.174970383,0.437961073,4.449286932,0.516042158,1.64040554,0,0,7.53517E+11,9.61732E+11,10.51
CNT,2023,3,1160.279484,12667.67839,0.193793921,0.432699614,4.512468522,0.471810984,1.66920878,0,0,8.44004E+11,9.68374E+11,14.23
CNT,2023,4,1616.624037,14179.0118,0.230550025,0.468350932,3.837266708,0.392627745,1.456660048,0,0,8.24406E+11,9.53554E+11,18.26
CNT,2022,1,1614.580478,5493.246867,0.178949914,1.014042408,2.989137829,0.749201209,2.093479554,0,0,4.59023E+11,9.05792E+11,14.54
CNT,2022,2,1942.842843,7432.309778,0.223415179,0.990432186,2.71276634,0.678706712,1.822313709,0,0,5.4061E+11,9.47771E+11,9.48
CNT,2022,3,723.2221453,8155.531923,0.239062308,0.863736479,2.230206719,0.662073379,1.517374969,0,0,4.93949E+11,9.84883E+11,11.06
CNT,2022,4,823.2875247,8805.791617,0.216130117,0.756024995,2.702107395,0.626516054,1.510369604,0,0,5.3087E+11,9.77024E+11,10.04
CNT,2021,1,0,0,0,0,0,0.893545438,0,0,0,0,6.95616E+11,4.03
CNT,2021,2,795.8181615,1206.988127,0,0,3.439204285,0.870535807,7.974394928,0,0,3.84183E+11,8.12185E+11,6.8
CNT,2021,3,166.3226026,1206.988127,0,0,9.598685163,0.868145084,22.25622555,0,0,1.07224E+12,8.46808E+11,7.51
CNT,2021,4,1275.910681,3874.788209,0.140530088,0.968247665,5.353659282,0.813630768,3.678910751,0,0,5.68989E+11,8.72558E+11,21.34
CQN,2024,1,400.26635,13024.04332,0.103259532,0.117318382,19.10550327,0.112588852,2.148180816,0.035742369,0.951461863,2.09975E+12,1.10147E+12,26.62
CQN,2024,2,570.5142416,12428.00179,0.111008625,0.126646571,21.78232189,0.16815446,2.79457636,0.028792721,0.806196194,2.60656E+12,1.12127E+12,28
CQN,2024,3,284.3949936,12712.39678,0.109445879,0.125272091,19.30199925,0.115524819,2.414965528,0.03257329,0.879478827,2.30403E+12,1.07868E+12,27
CQN,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,31.2
CQN,2023,1,160.455864,12717.05848,0.087163555,0.101674844,21.00241838,0.123367399,2.075951765,0.037878788,0.966666667,1.98132E+12,1.08873E+12,25.52
CQN,2023,2,440.4509408,11997.61588,0.084225594,0.097041677,24.98301212,0.155903276,2.500496791,0.033333333,0.851999999,2.2515E+12,1.06673E+12,25.56
CQN,2023,3,288.3442953,12285.96017,0.085421437,0.097802036,21.95454364,0.103004379,2.165072947,0.037593985,1.091729324,1.99633E+12,1.02794E+12,29.04
CQN,2023,4,335.3332326,12623.77697,0.086265426,0.097462224,23.07451784,0.107403275,2.242910349,0.035318217,1.025641025,2.12496E+12,1.0612E+12,29.04
CQN,2022,1,166.8210998,12602.32001,0.077904291,0.091458608,19.54484127,0.127503951,1.777450499,0.044642857,1.077232142,1.68112E+12,1.08402E+12,24.13
CQN,2022,2,496.633068,11952.384,0.087757734,0.102058618,14.36604648,0.196185166,1.505975711,0.055555556,1.216111112,1.3509E+12,1.11596E+12,21.89
CQN,2022,3,277.5659646,12229.94997,0.088187596,0.102547221,14.66068576,0.125835081,1.512679942,0.054054054,0.865945947,1.38842E+12,1.04998E+12,16.02
CQN,2022,4,322.3432032,12556.60261,0.089718261,0.101445873,17.51240568,0.123311401,1.767994153,0.045045045,0.86036036,1.66611E+12,1.07455E+12,19.1
CQN,2021,1,231.4739289,12580.02179,0.054257368,0.111194568,21.40125554,0.283714655,2.39268266,0,0,2.259E+12,1.31809E+12,15.45
CQN,2021,2,389.7612202,12969.78301,0.063683989,0.108749406,16.2498472,0.218948719,1.781062951,0.043290043,1.151515152,1.73365E+12,1.24625E+12,26.6
CQN,2021,3,268.6420682,12115.84003,0.071429638,0.097574781,18.29396767,0.12609633,1.931355972,0.042735043,0.840170939,1.75617E+12,1.0405E+12,19.66
CQN,2021,4,320.8580842,12435.49891,0.070695832,0.097606021,20.75175764,0.107334316,2.018415198,0.039840638,0.783266933,1.88375E+12,1.0456E+12,19.66
CQT,2024,1,-254.3630236,11105.84644,0.020689037,0.045119699,20.73876059,0.527332972,0.936443706,0.048076923,0.459615385,2.6E+11,5.87403E+11,9.56
CQT,2024,2,-83.97688428,10711.44752,0.003720552,0.008060223,101.9002308,0.541880517,0.840222573,0.055555556,0.556666667,2.25E+11,5.84534E+11,10.02
CQT,2024,3,-176.5982006,9734.849323,0.008472023,0.018301468,43.80160952,0.562920123,0.883424048,0.058139535,0.48255814,2.15E+11,5.56812E+11,8.3
CQT,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,8.6
CQT,2023,1,361.2808454,11276.87441,0.072149262,0.177231825,6.082871693,0.558170104,1.028653826,0.068965517,0.728965517,2.9E+11,6.38078E+11,10.57
CQT,2023,2,329.1778796,11337.98865,0.054152299,0.126226308,7.967280888,0.553286522,0.979450619,0.072039622,0.742008105,2.77625E+11,6.34522E+11,10.3
CQT,2023,3,-284.6163336,10653.37231,0.026881246,0.061131377,14.81050275,0.565657801,0.938669907,0.08,0.8088,2.5E+11,6.1319E+11,10.11
CQT,2023,4,711.2779256,11360.20947,0.045798978,0.099900286,10.60503005,0.51762045,1.038713242,0.06779661,0.623050848,2.95E+11,5.88759E+11,9.19
CQT,2022,1,376.6940249,9366.082184,0.061990467,0.211352358,5.730186198,0.675233447,1.105371467,0.019318072,0.23857819,2.58825E+11,7.20986E+11,12.35
CQT,2022,2,842.3463169,10208.4285,0.074931557,0.234713586,6.225294496,0.637354263,1.30607762,0.015000375,0.159903998,3.33325E+11,7.03747E+11,10.66
CQT,2022,3,434.0127328,10642.44123,0.090863742,0.259921602,4.317715267,0.606018658,1.033597439,0.018181818,0.21,2.75E+11,6.75314E+11,11.55
CQT,2022,4,269.3541342,10915.59356,0.072427671,0.193540032,6.2298652,0.564215095,1.099344707,0.016666667,0.162833334,3E+11,6.25985E+11,9.77
CQT,2021,1,194.9060553,7395.379893,0.047213651,0.224845496,4.431393983,0.769874299,0.919492994,0,0,1.7E+11,8.03407E+11,5.6
CQT,2021,2,507.3478222,7902.727715,0.050450799,0.220986882,6.704864322,0.740053469,1.353583267,0,0,2.67425E+11,7.60034E+11,6.31
CQT,2021,3,28.11512224,7935.838588,0.050208001,0.202828441,6.493086333,0.728141617,1.262500477,0,0,2.50475E+11,7.29777E+11,9.33
CQT,2021,4,894.5906025,8989.388159,0.060276646,0.220991917,7.40896299,0.680665953,1.474405128,0,0,3.3135E+11,7.03761E+11,10.48
CQT,2020,1,100.1851328,5877.240018,0.031339387,0.201865068,2.415748982,0.831031061,0.459399309,0,0,67500000000,8.69574E+11,1.51
CQT,2020,2,446.444806,6323.684824,0.031568093,0.188401666,2.009787839,0.813539668,0.347898427,0,0,55000000000,8.47859E+11,2.22
CQT,2020,3,80.49814932,6383.564118,0.033713643,0.187693794,4.624876189,0.805097839,0.828220709,0,0,1.32175E+11,8.18816E+11,2.31
CQT,2020,4,812.6568414,7196.220959,0.043409925,0.218782995,5.284793751,0.769366513,1.04221369,0,0,1.875E+11,7.80049E+11,3.46
CST,2024,1,2192.814369,27780.98995,0.101554793,0.291226895,3.76383537,0.642113394,0.94856231,0.026563449,0.659304797,1.1291E+12,3.32599E+12,24.82
CST,2024,2,1911.77482,25882.13675,0.123553766,0.356959867,2.780313705,0.678112381,0.969742191,0.027889557,0.702816846,1.07541E+12,3.4452E+12,25.2
CST,2024,3,-999.3119872,25057.15781,0.101934624,0.279287445,3.240566537,0.658485463,0.94456044,0.029575799,0.751225282,1.0141E+12,3.1437E+12,25.4
CST,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,24.4
CST,2023,1,2032.732433,24953.86071,0.143152997,0.462180355,1.990681743,0.625365173,0.758840495,0.036966624,0.684621884,8.11346E+11,2.85396E+12,18.52
CST,2023,2,-114.2548364,20887.20989,0.12225664,0.352458757,2.154113587,0.673210356,0.787563302,0.042553192,0.754893617,7.04829E+11,2.73861E+12,17.74
CST,2023,3,724.4254211,21611.63532,0.099565323,0.292381116,2.697689506,0.726528646,0.82066904,0.039467749,0.584122688,7.5993E+11,3.38605E+12,14.8
CST,2023,4,4198.383972,25588.17558,0.117547086,0.26986697,4.214326792,0.531076291,1.078036998,0.02537611,0.412869313,1.18193E+12,2.36508E+12,16.27
CST,2022,1,453.3581376,17829.31523,0.03517805,0.157370603,5.741252305,0.746284158,0.855725518,0,0,6.53713E+11,3.01096E+12,13.99
CST,2022,2,1761.512478,16546.76609,0.043816607,0.193479091,4.274582032,0.792796868,0.847114169,0,0,6.00583E+11,3.42164E+12,12.46
CST,2022,3,1786.462271,16546.76609,0,0,4.745130656,0.716867915,0.940365019,0,0,6.66696E+11,2.77439E+12,13.14
CST,2022,4,3931.611937,22921.12828,0.131575457,0.415033742,2.46940891,0.587887984,0.900915511,0,0,8.84786E+11,2.33844E+12,12.46
CT6,2024,1,31.34161977,10330.58981,0,0,5.558666666,0.637433449,0.803439121,0,0,50677799700,1.74499E+11,8.4
CT6,2024,2,38.02761344,10330.58981,0,0,5.625638554,0.638363972,0.813119111,0,0,51288375600,1.7559E+11,8.3
CT6,2024,3,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,9.7
CT6,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,8.1
CT6,2023,1,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,4.8
CT6,2023,2,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,5.4
CT6,2023,3,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,5.7
CT6,2023,4,701.1147739,10330.58981,0.054217303,0.155282271,6.148688995,0.656339248,0.888719828,0,0,56056973379,1.83542E+11,6
CT6,2022,1,18.56307578,7959.820505,0.061166323,0.216529624,3.268038371,0.659325797,0.66584416,0,0,32360522700,1.4266E+11,8.7
CT6,2022,2,274.8488864,8234.669392,0.060682164,0.197276862,3.152704343,0.675516392,0.59504514,0,0,29918219100,1.54951E+11,6.6
CT6,2022,3,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6.4
CT6,2022,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,5.2
CT6,2021,1,0,0,0,0,0,0.745709102,0,0,0,0,1.5217E+11,3.8
CT6,2021,2,342.4177728,6249.938921,0,0,37.33805189,0.76954016,0.672006567,0,0,25644187800,1.76977E+11,5.2
CT6,2021,3,708.1387379,6249.938921,0,0,74.24049318,0.737030683,1.336173058,0,0,50989193409,1.7154E+11,4.8
CT6,2021,4,553.1796229,7941.257429,0.066262119,0.238361653,4.258428199,0.690351175,0.906657424,0,0,43961464800,1.56588E+11,8.2
CT6,2020,1,754.2024687,6891.612884,0.02483844,0.11409261,5.5504071,0.755230499,0.565905263,0,0,23812460100,1.71911E+11,3.4
CT6,2020,2,-975.9763982,5915.636486,0.004402912,0.020594696,58.04332297,0.798496067,1.25092203,0,0,45182616600,1.79249E+11,3.4
CT6,2020,3,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,3.9
CT6,2020,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,6.7
CTW,2024,1,955.7007661,16280.41893,0.07097206,0.117551894,15.59779024,0.280229275,1.750569204,0.046526316,0.806301053,7.9796E+11,7.2558E+11,17.33
CTW,2024,2,1076.146515,16576.06097,0.100043932,0.166307678,11.91932295,0.305474432,1.888265256,0.042364217,1.181961663,8.76356E+11,7.62886E+11,27.9
CTW,2024,3,764.1175577,17340.17853,0.116903433,0.191989739,10.49309538,0.306720235,1.903094593,0.040181818,1.261709091,9.23954E+11,8.00495E+11,31.4
CTW,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,31.5
CTW,2023,1,356.1505029,15354.39671,0.04420293,0.072192574,14.55181295,0.282759037,1.06158518,0.036809816,0.780736197,4.56377E+11,6.87934E+11,21.21
CTW,2023,2,277.3403346,15590.78244,0.042977322,0.070353778,14.69243631,0.297635321,1.026247404,0.0375,0.595125,4.47978E+11,7.06523E+11,15.87
CTW,2023,3,245.1804462,14977.15786,0.037810348,0.062322008,16.80537373,0.33892922,1.074970308,0.037267081,0.616770186,4.50777E+11,7.273E+11,16.55
CTW,2023,4,348.9603531,15324.71816,0.047696228,0.08086337,15.33152475,0.319599146,1.226776232,0.031914894,0.500106383,5.26374E+11,7.23902E+11,15.67
CTW,2022,1,426.4612305,15457.55028,0.055087294,0.080746728,14.39609883,0.296428893,1.293866081,0.0315,0.80766,5.59972E+11,7.03216E+11,25.64
CTW,2022,2,308.4799759,15739.11865,0.054980569,0.07965962,9.606383848,0.292002266,0.845028257,0.047368421,0.889105264,3.72381E+11,7.06736E+11,18.77
CTW,2022,3,376.149254,15403.73145,0.056435322,0.081426657,19.13822383,0.322471561,1.778789775,0.022992701,0.388346715,7.67162E+11,7.2743E+11,16.89
CTW,2022,4,79.35561064,15003.76278,0.047649796,0.070245186,14.89889647,0.304773553,1.199699053,0.035,0.4662,5.03975E+11,7.15922E+11,13.32
CTW,2021,1,436.1772997,14832.66958,0.060169,0.101285383,5.583319426,0.327112906,0.606768725,0.07,0.9758,2.51987E+11,7.03446E+11,13.94
CTW,2021,2,313.2492379,15153.95771,0.061715418,0.095043273,8.05646113,0.323772113,0.83146596,0.05,0.4065,3.52782E+11,7.10969E+11,8.13
CTW,2021,3,328.9554447,14715.09177,0.059770547,0.088950372,18.26946867,0.334461444,1.848442431,0.023161765,0.263580882,7.61562E+11,7.06472E+11,11.38
CTW,2021,4,320.5993477,15033.54086,0.057397739,0.084599541,16.13522206,0.316302408,1.510156536,0,0,6.35652E+11,7.03769E+11,23.21
CTW,2020,1,386.2901156,13678.91179,0.04579143,0.097580208,7.133398417,0.509610541,0.752983874,0.066796117,0.564427184,2.88386E+11,8.7525E+11,8.45
CTW,2020,2,361.2314351,13449.04132,0.040915058,0.086668809,9.951576737,0.518729073,0.959176175,0.053333333,0.413333333,3.61182E+11,8.73222E+11,7.75
CTW,2020,3,404.0948428,14034.343,0.049161794,0.097196027,20.19420998,0.419066113,2.130488046,0.023010033,0.350442809,8.37158E+11,7.54914E+11,15.23
CTW,2020,4,410.440736,14397.5983,0.056840311,0.100709854,8.966041751,0.326794451,0.972384401,0,0,3.9198E+11,6.68779E+11,13
DAG,2024,1,-249.5774334,5703.246381,-0.096371049,-0.439431597,-0.69561645,0.801958207,0.401525701,0,0,1.38115E+11,1.73688E+12,3.16
DAG,2024,2,-3515.869902,452.1704632,-0.056548659,-0.321755869,-0.819927579,1.12265496,3.162524129,0,0,86246343040,1.19782E+12,2.42
DAN,2024,1,1050.359808,34940.22197,0.064220683,0.113479654,7.664531525,0.475839818,0.844299158,0,0,6.17671E+11,1.39599E+12,23.88
DAN,2024,2,758.9407075,35699.16267,0.053020568,0.097425187,9.442858423,0.479055042,0.893578381,0,0,6.67922E+11,1.43511E+12,31.42
DAN,2024,3,1128.560206,36127.72288,0.044774884,0.085585576,10.2275543,0.497779799,0.852530897,0,0,6.4489E+11,1.50648E+12,29.9
DAN,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,31
DAN,2023,1,887.4411393,31144.45206,0.05394935,0.088566802,9.560680318,0.399324918,0.831608787,0.027027027,0.645135134,5.42294E+11,1.08594E+12,23.87
DAN,2023,2,1220.194207,32364.64627,0.0658427,0.109105484,8.419421471,0.387953617,0.886770081,0.024390244,0.642926829,6.00921E+11,1.10751E+12,26.36
DAN,2023,3,1489.787954,33854.43422,0.075778922,0.125986406,7.150937376,0.409691558,0.853654792,0.024221453,0.58083045,6.05108E+11,1.20104E+12,23.98
DAN,2023,4,73.61192249,33913.74218,0.064642519,0.112627884,7.8163972,0.451115898,0.840367301,0.024561404,0.697052631,5.96733E+11,1.29542E+12,28.38
DAN,2022,1,532.9660848,29914.7638,0,0,12.23858973,0.316160629,1.099791401,0.030395137,0.953495441,6.8886E+11,8.93697E+11,31.37
DAN,2022,2,518.6775957,29914.7638,0,0,11.12449488,0.362371191,0.999506471,0.033444816,1.10936455,6.26046E+11,9.75234E+11,33.17
DAN,2022,3,857.8088271,29914.7638,0,0,12.24274015,0.402971591,1.099791401,0.030395137,0.82431611,6.8886E+11,1.07164E+12,27.12
DAN,2022,4,446.503573,31014.19108,0.050301083,0.077310075,10.83272617,0.39609079,0.822204259,0.02745098,0.781529412,5.33919E+11,1.07491E+12,28.47
DCF,2024,1,91.09440167,14987.02299,0.013817545,0.032706024,92.00487844,0.503521398,3.2494779,0,0,1.461E+12,9.05599E+11,50.4
DCS,2022,1,2.627309533,10487.74358,0.000942408,0.001023672,139.751746,0.062198604,0.143024092,0,0,90464299500,6.74461E+11,3.6
DCS,2022,2,1.877826993,10486.8026,0.00101491,0.001095581,95.75238781,0.066644211,0.104893745,0,0,66340486300,6.77613E+11,1.7
DCS,2022,3,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.3
DCS,2022,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.7
DCS,2021,1,2.213693182,10483.24239,0.001263075,0.00134789,99.09301799,0.084331218,0.133546469,0,0,84433346200,6.90467E+11,1
DCS,2021,2,1.123163116,10484.36555,0.001132016,0.001216829,203.8323398,0.089566775,0.247988301,0,0,1.56805E+11,6.94512E+11,1.5
DCS,2021,3,1.402390448,10483.55425,0.000965397,0.00105006,345.2166969,0.096625928,0.362472489,0,0,2.29176E+11,6.99885E+11,2
DCS,2021,4,5.580714346,10485.11627,0.000367226,0.000389921,640.2491114,0.068263634,0.249591891,0,0,1.5783E+11,6.78727E+11,3.8
DCS,2020,1,0,0,0,0,0,0.067733476,0,0,0,0,6.77835E+11,0.3
DCS,2020,2,2.495754527,10480.48985,0.001083759,0.001156501,41.29411791,0.063049874,0.047707694,0.166,0.083,30154766500,6.74607E+11,0.5
DCS,2020,3,3.150435189,10482.86492,0.001947143,0.002070976,36.86212497,0.052906579,0.076315016,0.10375,0.06225,48247626400,6.67534E+11,0.6
DCS,2020,4,6.268597636,10481.0287,0.000359232,0.000379099,352.4233,0.05064266,0.133574675,0,0,84433346200,6.65829E+11,0.6
DDN,2024,1,155.5986903,12933.88018,0.001874041,0.006318301,99.94014915,0.729415442,0.632911384,0,0,1.2565E+11,7.33694E+11,8
DDN,2024,2,137.8098776,13071.69006,0.004436867,0.016781656,35.79024533,0.794605711,0.596709375,0,0,1.19725E+11,9.76861E+11,8
DDN,2024,3,374.9798426,13446.6699,0.00942016,0.041056084,14.4214431,0.803226231,0.576350878,0,0,1.18957E+11,1.04891E+12,7.7
DDN,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,7.8
DDN,2023,1,131.7065007,13478.64094,0.019658546,0.055133466,12.73051933,0.673701653,0.684638758,0,0,1.41644E+11,6.34046E+11,9.11
DDN,2023,2,1.782423244,12980.42337,0.01960768,0.056968379,11.43976251,0.690889538,0.662921367,0,0,1.32081E+11,6.44562E+11,9.3
DDN,2023,3,55.52211178,13035.94548,0.014866692,0.043963681,13.59535266,0.644064674,0.606016649,0,0,1.2126E+11,5.62161E+11,8.8
DDN,2023,4,-130.9942021,12778.28149,0.001580872,0.005542079,108.8073536,0.733434963,0.616436569,0,0,1.20907E+11,7.43086E+11,8.1
DDN,2022,1,233.2749836,12781.00211,0.021244396,0.068770239,15.95532119,0.629495068,1.072529359,0,0,2.10409E+11,5.29493E+11,15.36
DDN,2022,2,-25.54627141,12755.45584,0.013955433,0.040487287,22.93674475,0.646026998,0.919292901,0,0,1.79986E+11,5.53115E+11,12.06
DDN,2022,3,226.6421239,12982.09796,0.014738871,0.039912449,24.73589774,0.615121414,0.97041326,0,0,1.93371E+11,5.17739E+11,10.92
DDN,2022,4,392.0698819,13346.93444,0.020250747,0.061727574,13.35907509,0.63277295,0.715145492,0,0,1.46509E+11,5.59012E+11,8.64
DDN,2021,1,406.4871637,15049.34129,0.023179317,0.091894478,9.135468975,0.70406104,0.828142558,0.088261253,0.795233892,1.51232E+11,6.17073E+11,9.01
DDN,2021,2,407.77823,15457.11952,0.025610254,0.097325018,13.23130708,0.761646937,1.242016662,0.057297635,0.640587562,2.32958E+11,7.86917E+11,11.18
DDN,2021,3,251.4244586,13692.71591,0.022662391,0.083004585,16.19213215,0.703919651,1.299450022,0.061822065,0.890855955,2.48289E+11,6.4534E+11,14.41
DDN,2021,4,82.4201567,13802.12353,0.024892181,0.080564683,15.94995728,0.63121489,1.235244705,0.064519913,1.124582087,2.37907E+11,5.21232E+11,17.43
DDN,2020,1,0,0,0,0,0,0.79462971,0,0,0,0,8.79539E+11,6.88
DDN,2020,2,0,0,0,0,0,0.793534569,0,0,0,0,8.93744E+11,7.22
DDN,2020,3,476.416753,14483.277,0.021380776,0.101887765,7.599048718,0.744836511,0.791464529,0.104684638,0.896100497,1.39097E+11,6.88762E+11,8.56
DDN,2020,4,160.270498,14642.85413,0.019412687,0.087997296,9.056659248,0.729610686,0.794653822,0,0,1.41197E+11,6.5717E+11,8.56
DDV,2024,1,180.4515293,11829.81136,0.048314139,0.056990528,32.62647474,0.14406317,1.820908157,0,0,3.14735E+12,2.01937E+12,16.01
DDV,2024,2,438.1277399,11627.33147,0.078936419,0.094378306,15.24185502,0.220997317,1.432142881,0,0,2.43302E+12,2.18082E+12,18.8
DDV,2024,3,139.0691516,11766.40063,0.084183925,0.101182209,15.24421414,0.183329583,1.535728773,0,0,2.64021E+12,2.10512E+12,17.6
DDV,2024,4,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,19.7
DDV,2023,1,0.987866517,11802.10455,0.103127258,0.12593619,7.370989391,0.110762156,0.942882683,0,0,1.62591E+12,1.93919E+12,7.9
DDV,2023,2,5.840495682,11663.23658,0.030831477,0.037361426,26.04700796,0.180116911,0.993977952,0,0,1.69385E+12,2.07848E+12,9.47
DDV,2023,3,46.21932601,11209.4559,0.007348742,0.008753573,93.21304708,0.166393012,0.846339027,0,0,1.38614E+12,1.96473E+12,10.67
DDV,2023,4,427.7193413,11649.35983,0.034167277,0.039368132,32.4538637,0.116265256,1.315265407,0,0,2.2387E+12,1.924E+12,9.22
DDV,2022,1,934.2291628,10892.83928,0.156923141,0.201235788,8.726259744,0.240419976,1.604907551,0,0,2.55429E+12,2.0953E+12,25.84
DDV,2022,2,1070.462933,11963.30221,0.200217229,0.253798487,5.217973979,0.20450338,1.177183336,0,0,2.05767E+12,2.19732E+12,14.33
DDV,2022,3,389.5216399,12352.82385,0.181162125,0.231993906,3.425618192,0.217772459,0.72655452,0,0,1.31134E+12,2.30735E+12,13.53
DDV,2022,4,48.72990942,12335.3375,0.180225376,0.219357205,3.733484244,0.18133026,0.740068928,0,0,1.33384E+12,2.11188E+12,7.73
DDV,2021,1,242.982213,8873.17086,0.035308752,0.046354651,31.07481009,0.16163195,1.389807567,0,0,1.80183E+12,1.54641E+12,11.69
DDV,2021,2,374.90105,9248.07191,0.085462777,0.109183654,29.63172389,0.241030093,3.072748599,0,0,4.15201E+12,1.78035E+12,13.53
DDV,2021,3,468.4968227,9716.568732,0.130632484,0.161378155,12.27592782,0.181012947,1.862385838,0,0,2.644E+12,1.73347E+12,26.28
DDV,2021,4,225.751332,9958.610113,0.113071337,0.14059099,21.65899539,0.213989535,2.841962852,0,0,4.1352E+12,1.85219E+12,23.38
DDV,2020,1,-42.58276286,8546.215558,-0.009493298,-0.014651626,-45.80677452,0.304334076,0.668483022,0,0,8.34726E+11,1.79495E+12,5.19
DDV,2020,2,-187.2561516,8358.959406,-0.025990957,-0.039152679,-19.29323922,0.31804056,0.765645541,0,0,9.35103E+11,1.79091E+12,5.8
