Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DY,Price,DIV,Market Cap
600021,3/31/2021,135417,99841,0.09,7.59,0.0116,-0.041,0,7.576961994,0,20466
600021,12/31/2020,129082,94379,-0.23,6.28,0.028,0.1006,0.0161,6.884651184,0.11,18634
600021,9/30/2020,123876,91659,0.16,7.61,0.0362,0.1357,0,7.240422726,0,19655
600021,6/30/2020,119909,88440,0.26,7.44,0.0252,0.0536,0,7.048113346,0,19367
600021,3/31/2020,111391,81005,0.04,7.33,0.0165,0.0291,0,6.707830429,0,18372
600022,9/30/2024,66789,37827,-0.05,1.85,-0.0082,-0.0385,0,1.379999995,0,15910
600022,6/30/2024,67084,37629,-0.03,1.89,-0.0267,-0.1044,0,1.220000029,0,13039
600022,3/31/2024,67869,38032,-0.06,1.92,0.0018,-0.003,0,1.330000043,0,14229
600022,12/31/2023,66751,36130,-0.01,1.98,0.0007,0.0016,0,1.370000005,0,14657
600022,9/30/2023,67119,36450,-0.01,1.98,0.0044,0.0294,0,1.460000038,0,15620
600022,6/30/2023,68376,37722,0.01,1.99,-0.0081,-0.0364,0,1.399999976,0,15192
600022,3/31/2023,69174,37637,-0.03,2.01,-0.0096,0.0475,0,1.478758574,0,16369
600022,12/31/2022,69080,37265,0.02,2.04,-0.0207,-0.0934,0.0207,1.449379325,0.03,15834
600022,9/30/2022,69260,37889,-0.07,2.02,0.0397,0.1086,0,1.439586163,0,15941
600022,6/30/2022,73046,40855,0.05,2.09,0.0388,0.1079,0,1.694206953,0,18616
600022,3/31/2022,74210,40718,0.06,2.11,-0.0655,-0.1707,0,1.588508844,0,17974
600022,12/31/2021,72546,39952,-0.16,2.05,0.0568,0.1395,0.0355,1.68306303,0.06,19151
600022,9/30/2021,75170,40340,0.07,2.2,0.0978,0.2731,0,1.919448137,0,22040
600022,6/30/2021,75469,41822,0.14,2.13,0.05,0.1238,0,1.588508844,0,18402
600022,3/31/2021,73314,41478,0.06,2.03,0.0149,0.0554,0,1.431702137,0,16476
600022,12/31/2020,68487,37638,0.01,1.98,0.0324,0.0663,0.0303,1.320860624,0.04,15299
600022,9/30/2020,68999,38533,0.02,1.97,0.0277,0.0649,0,1.265439868,0,14443
600022,6/30/2020,69745,39210,0.03,1.94,0.016,0.0208,0,1.182308793,0,14121
600022,3/31/2020,70950,40809,0,1.88,0.0026,0.0217,0,1.191545606,0,14121
600023,9/30/2024,152884,67145,0.21,5.37,0.0232,0.1221,0,6.340000153,0,90241
600023,6/30/2024,151135,69428,0.15,5.12,0.0226,0.0956,0,6.881529331,0,95336
600023,3/31/2024,147697,65356,0.14,5.19,0.0047,0.0375,0,6.455668449,0,89436
600023,12/31/2023,147241,67274,0.04,5.03,0.0617,0.2103,0.056,4.461863995,0.25,61814
600023,9/30/2023,147090,67346,0.22,5.02,0.0198,0.1081,0,4.113431931,0,56987
600023,6/30/2023,144491,68968,0.13,4.77,0.0092,0.0603,0,4.984511375,0,67982
600023,3/31/2023,140981,67594,0.08,4.68,-0.0766,-0.1843,0,3.493997335,0,48003
600023,12/31/2022,120924,53434,-0.33,4.57,-0.0099,-0.0163,0,3.377853394,0,46796
600023,9/30/2022,120484,49930,0,4.72,-0.0273,-0.0366,0,3.048779011,0,41897
600023,6/30/2022,117066,45953,-0.02,4.76,-0.0025,0.0289,0,3.368174791,0,46879
600023,3/31/2022,117597,45486,0.05,5.13,-0.0942,-0.2015,0,3.290745497,0,46106
600023,12/31/2021,115714,43906,-0.19,4.73,-0.026,-0.0372,0,3.842429161,0,54947
600023,9/30/2021,115439,39437,-0.02,4.93,0.0154,0.0712,0,3.861786604,0,55899
600023,6/30/2021,115875,39584,0.1,4.97,0.02,0.0557,0,3.297369957,0,49915
600023,3/31/2021,115498,37215,0.08,5.13,0.0111,0.05,0,3.479043007,0,53995
600023,12/31/2020,114512,38198,0.07,4.99,0.0505,0.1355,0.0682,3.306453705,0.225,49371
600023,9/30/2020,111023,36595,0.16,4.85,0.0472,0.1528,0,3.379122734,0,49371
600023,6/30/2020,111623,39767,0.18,4.68,0.0115,0.0277,0,3.005084038,0,47738
600023,3/31/2020,110036,37823,0.04,4.7,0.0194,0.0454,0,2.927589178,0,46106
600025,9/30/2024,203940,126314,0.16,3.22,0.0551,0.1857,0,10.89000034,0,207900
600025,6/30/2024,201338,129493,0.19,3.06,0.0269,0.0712,0,10.77999973,0,194040
600025,3/31/2024,196681,124753,0.05,3.07,0.0232,0.0575,0,9.415614128,0,172440
600025,12/31/2023,195239,124516,0.05,3.02,0.0643,0.2027,0.0212,8.481916428,0.18,155340
600025,9/30/2023,190331,122218,0.17,2.97,0.0547,0.1526,0,7.292678833,0,133560
600025,6/30/2023,168360,98607,0.17,3.04,0.0282,0.0591,0,7.066625118,0,128340
600025,3/31/2023,164658,94069,0.04,3.8,0.0223,0.0548,0,6.76636982,0,127260
600025,12/31/2022,181631,106526,0.04,3.27,0.0657,0.172,0.0277,6.325501919,0.175,118800
600025,9/30/2022,160904,91833,0.12,3,0.0696,0.1949,0,6.603440285,0,123840
600025,6/30/2022,162092,95144,0.17,2.89,0.0267,0.0477,0,6.804706573,0,125820
600025,3/31/2022,161795,95046,0.04,2.89,0.0287,0.0699,0,5.433126926,0,104760
600025,12/31/2021,160654,94428,0.05,2.86,0.0501,0.1458,0.0276,5.956801414,0.17,118620
600025,9/30/2021,160280,95174,0.12,2.79,0.0523,0.1338,0,7.256637573,0,153720
600025,6/30/2021,160648,97688,0.13,2.68,0.0253,0.0422,0,5.47053194,0,104220
600025,3/31/2021,163372,99332,0.03,2.73,0.0261,0.0403,0,5.13724947,0,104220
600025,12/31/2020,164632,101120,0.03,2.7,0.0612,0.2111,0.0395,4.064336777,0.16,80280
600025,9/30/2020,165579,102399,0.15,2.69,0.0389,0.1072,0,3.873395443,0,75060
600025,6/30/2020,164623,109223,0.09,2.53,0.0179,0.0009,0,3.436956406,0,68220
600025,3/31/2020,165413,108698,0,3.05,0.0257,0.0547,0,3.164181948,0,65520
600026,9/30/2024,75187,36367,0.17,7.54,0.057,0.1496,0,14.43771267,0,66156
600026,6/30/2024,75407,36984,0.29,7.45,0.0533,0.1404,0.0381,14.96535778,0.22,66472
600026,3/31/2024,72799,34179,0.26,7.49,0.032,-0.0375,0,16.13497543,0,68178
600026,12/31/2023,72084,34980,-0.08,7.21,0.037,0.1096,0.0298,11.73452759,0.35,51201
600026,9/30/2023,72339,35209,0.19,7.31,0.0713,0.2035,0,12.96166897,0,57316
600026,6/30/2023,71256,34818,0.36,7.19,0.0523,0.1388,0,11.50951195,0,53348
600026,3/31/2023,68822,33971,0.23,6.85,0.0585,0.1092,0,12.99920177,0,56235
600026,12/31/2022,68250,34680,0.17,6.62,0.022,0.0704,0.0131,11.43360424,0.15,48726
600026,9/30/2022,66346,33947,0.1,6.37,0.0058,0.0286,0,16.49095726,0,70528
600026,6/30/2022,63053,31944,0.03,6.17,0.0042,0.0142,0,9.981868744,0,41426
600026,3/31/2022,59737,29718,0.01,6.01,-0.0191,-0.6517,0,5.977735043,0,25995
600026,12/31/2021,59389,29467,-1.14,6,-0.0022,-0.0033,0,5.512800217,0,23659
600026,9/30/2021,64930,29388,-0.02,7.18,0.0129,0.0336,0,6.670393467,0,27845
600026,6/30/2021,65501,29891,0.04,7.21,0.0168,0.0448,0,5.632366657,0,25256
600026,3/31/2021,65985,29660,0.07,7.37,-0.0001,-0.0997,0,5.944765091,0,26743
600026,12/31/2020,65960,30358,-0.2,7.27,0.0198,0.0522,0.0326,6.110152721,0.2,26486
600026,9/30/2020,69052,32064,0.09,7.57,0.0872,0.2659,0,6.633880138,0,28143
600026,6/30/2020,70837,34265,0.48,7.52,0.0302,0.0845,0,5.803758621,0,26482
600026,3/31/2020,72572,37790,0.16,7.11,0.0048,-0.0145,0,6.46182251,0,30938
600027,9/30/2024,221831,136958,0.16,4.08,0.0154,0.0696,0,5.519424438,0,57830
600027,6/30/2024,222220,136227,0.11,3.99,0.0232,0.1058,0.0345,6.671390057,0.08,66621
600027,3/31/2024,221485,133738,0.16,4,0.0021,-0.0053,0,6.604099274,0,65105
600027,12/31/2023,223036,139657,-0.27,3.82,0.0285,0.1083,0.0304,4.941058636,0.15,49152
600027,9/30/2023,221378,136718,0.16,3.89,0.0164,0.0779,0,4.950671196,0,49012
600027,6/30/2023,226018,145950,0.12,3.71,0.0117,0.0649,0,6.31832552,0,63434
600027,3/31/2023,223166,148252,0.09,3.76,-0.0311,-0.1517,0,5.359876156,0,52042
600027,12/31/2022,223260,152834,-0.32,3.65,0.0072,0.037,0.0366,5.471539974,0.2,52844
600027,9/30/2022,218315,144871,0.05,3.91,0.0001,0.0508,0,5.573898315,0,52975
600027,6/30/2022,216603,143634,0.08,3.87,0.0034,0.027,0,3.501367807,0,36233
600027,3/31/2022,213892,139926,0.04,4.02,-0.1205,-0.4316,0,3.158268452,0,32210
600027,12/31/2021,218939,145294,-0.77,4,-0.0356,-0.1076,0.0531,4.645030499,0.25,48373
600027,9/30/2021,218248,133974,-0.03,4.51,0.0154,0.0994,0,4.134780884,0,43153
600027,6/30/2021,210930,122230,0.23,4.83,0.0323,0.0746,0,2.823967457,0,31634
600027,3/31/2021,233893,138956,0.1,4.9,0.0374,0.0467,0,2.864776134,0,33613
600027,12/31/2020,242750,146176,-0.09,5.04,0.036,0.0883,0.0901,2.766835451,0.25,30515
600027,9/30/2020,228965,139598,0.12,4.79,0.031,0.0723,0,2.954555273,0,31993
600027,6/30/2020,227832,139941,0.1,4.68,0.0338,0.077,0,2.652402401,0,31349
600027,3/31/2020,228955,141770,0.1,4.71,0.0331,0.0547,0,2.699486732,0,31727
600028,9/30/2024,2095553,1122054,0.07,6.71,0.028,0.0834,0,6.659999847,0,783452
600028,6/30/2024,2140524,1156433,0.15,6.79,0.0332,0.0898,0.0578,5.985704422,0.146,729940
600028,3/31/2024,2091935,1103325,0.16,6.83,0.0078,0.0204,0,6.052001953,0,721844
600028,12/31/2023,2024696,1068887,0.04,6.73,0.0311,0.09,0.0653,5.284846306,0.2,620445
600028,9/30/2023,2084435,1131626,0.15,6.67,0.028,0.0756,0,5.748928547,0,675798
600028,6/30/2023,2026902,1078305,0.13,6.64,0.0392,0.0992,0.0578,5.83008337,0.145,710200
600028,3/31/2023,2011153,1051848,0.17,6.72,0.0045,0.0522,0,5.022399902,0,635166
600028,12/31/2022,1951121,1011579,0.08,6.57,0.0158,0.0575,0.0908,3.910296679,0.195,497343
600028,9/30/2022,2050519,1125905,0.11,6.45,0.0368,0.1006,0,3.820611238,0,487493
600028,6/30/2022,2059814,1129073,0.18,6.49,0.0422,0.1191,0.1334,3.540291309,0.16,466761
600028,3/31/2022,2014107,1079261,0.19,6.55,0.0301,0.0521,0,3.474421501,0,493975
600028,12/31/2021,1889255,974181,0.09,6.39,0.0355,0.1065,0.1382,3.393995285,0.31,479659
600028,9/30/2021,1887282,977247,0.17,6.35,0.0403,0.1142,0,3.587018728,0,507710
600028,6/30/2021,1852964,946656,0.18,6.31,0.041,0.1064,0.0856,3.378169537,0.16,500003
600028,3/31/2021,1802144,892418,0.15,6.31,0.0131,0.0445,0,3.262078047,0,502786
600028,12/31/2020,1733805,850947,0.07,6.12,0.0368,0.2502,0.0427,3.027993441,0.13,459645
600028,9/30/2020,1799388,930858,0.38,6.01,0.0066,-0.0028,0,2.884927034,0,443157
600028,6/30/2020,1821639,991453,-0.02,5.71,-0.037,-0.0948,0,2.907175541,0,448744
600028,3/31/2020,1807539,960931,-0.16,5.88,0.0189,0.0756,0,3.168248177,0,512366
600029,9/30/2024,315952,260396,0.18,2.13,-0.0056,-0.1362,0,6.150000095,0,103694
600029,6/30/2024,314935,263589,-0.11,1.96,0.0222,0.0955,0,5.889999866,0,91999
600029,3/31/2024,313729,260476,0.04,2.07,-0.0313,-0.4261,0,5.590000153,0,87376
600029,12/31/2023,309226,257229,-0.35,2.03,0.0536,0.38,0,5.760000229,0,91580
600029,9/30/2023,306201,248339,0.21,2.34,0.0166,-0.057,0,6.119999886,0,98965
600029,6/30/2023,304954,252311,-0.06,2.1,-0.0074,-0.1271,0,5.949999809,0,100262
600029,3/31/2023,308760,255370,-0.1,2.16,-0.0874,-1.0272,0,7.900000095,0,128820
600029,12/31/2022,312001,256887,-0.86,2.27,-0.0196,-0.358,0,7.599999905,0,123293
600029,9/30/2022,309794,243706,-0.35,2.98,-0.0478,-0.3941,0,6.789999962,0,101575
600029,6/30/2022,321152,249764,-0.41,3.31,-0.0379,-0.2215,0,7.199999809,0,109211
600029,3/31/2022,319820,240114,-0.27,3.72,-0.0393,-0.27,0,6.389999866,0,95749
600029,12/31/2021,322948,238703,-0.36,3.99,-0.0004,-0.0497,0,6.800000191,0,104399
600029,9/30/2021,323565,232678,-0.08,4.34,0.0011,0.0069,0,5.699999809,0,90124
600029,6/30/2021,326819,234797,-0.04,4.9,-0.0278,-0.1978,0,6.050000191,0,93427
600029,3/31/2021,326049,244550,-0.26,4.26,-0.0152,-0.1551,0,6.889999866,0,96696
600029,12/31/2020,326115,241252,-0.22,4.52,0.0031,0.0445,0,5.760000229,0,82514
600029,9/30/2020,315491,231460,0.05,4.7,-0.0231,-0.1802,0,5.829999924,0,79772
600029,6/30/2020,319501,236381,-0.22,4.66,-0.0369,-0.3252,0,5.119999886,0,70516
600029,3/31/2020,300280,229507,-0.43,4.76,-0.0116,-0.0756,0,5.190000057,0,55449
600030,9/30/2024,1731716,1439754,0.4,17.59,0.0152,0.0816,0,24.5343132,0,380464
600030,6/30/2024,1495012,1210529,0.37,17.24,0.0137,0.0737,0.0405,17.63597107,0.24,250456
600030,3/31/2024,1567330,1281426,0.32,17.35,0.0097,0.0512,0,18.57436562,0,265433
600030,12/31/2023,1453359,1179160,0.2,17.01,0.015,0.0802,0.0241,19.7062397,0.475,286433
600030,9/30/2023,1412821,1145162,0.34,16.78,-,0.094,0,20.95420265,0,303031
600030,6/30/2023,1425939,1163082,0.39,16.47,-,0.0872,0,18.41540527,0,275757
600030,3/31/2023,-,-,0.36,16.15,0.015,0.0776,0,19.4005909,0,288292
600030,12/31/2022,1308603,1050231,0.31,16.15,0.0163,0.0892,0.026,18.86063385,0.49,279483
600030,9/30/2022,1335253,1081441,0.35,15.86,0.0179,0.0998,0,16.48292351,0,244209
600030,6/30/2022,1403187,1155699,0.4,15.46,0.0164,0.0937,0,19.73723793,0,303495
600030,3/31/2022,1362131,1113396,0.36,16.49,0.0183,0.1082,0,19.42380333,0,293336
600030,12/31/2021,1278665,1064857,0.34,16.18,0.0192,0.1141,0.0235,22.9192276,0.54,318997
600030,9/30/2021,1212366,1004080,0.42,14.94,0.025,0.1521,0,22.25868034,0,306611
600030,6/30/2021,1169139,977560,0.54,14.5,0.0194,0.1137,0,21.20476532,0,302475
600030,3/31/2021,1148634,958719,0.4,14.38,0.0092,0.052,0,20.74304962,0,288762
600030,12/31/2020,1052962,867080,0.17,14.06,0.0154,0.0856,0.0159,24.36837769,0.4,346599
600030,9/30/2020,1044136,860349,0.29,13.9,0.0211,0.1107,0,25.87323189,0,354150
600030,6/30/2020,975039,795040,0.38,13.62,0.0197,0.0975,0,19.77907181,0,287177
600030,3/31/2020,922327,741131,0.32,13.72,0.0094,0.0436,0,18.74382591,0,265528
600031,9/30/2024,149900,77749,0.15,8.39,0.0342,0.1149,0,17.81999969,0,158711
600031,6/30/2024,156834,86512,0.24,8.22,0.0302,0.0929,0,16.5,0,138704
600031,3/31/2024,154569,83917,0.19,8.21,-0.0067,0.0265,0,14.37582397,0,123188
600031,12/31/2023,151202,82029,0.06,8.05,0.017,0.0388,0.0162,13.57716751,0.22,116344
600031,9/30/2023,154308,85367,0.08,8.02,0.0364,0.1146,0,15.66747952,0,134270
600031,6/30/2023,161278,93373,0.22,7.9,0.0268,0.0938,0,16.18019676,0,141021
600031,3/31/2023,159166,91695,0.18,7.85,0.01,0.0424,0,16.78859329,0,144922
600031,12/31/2022,158921,92828,0.08,7.67,0.0159,0.0608,0.0104,15.41311932,0.16,133423
600031,9/30/2022,154355,88389,0.11,7.64,0.0173,0.0666,0,13.51086712,0,117210
600031,6/30/2022,150016,85730,0.12,7.43,0.0226,0.0996,0,17.94945526,0,160952
600031,3/31/2022,145650,78939,0.19,7.73,-0.006,-0.0325,0,16.75378036,0,147936
600031,12/31/2021,138557,73461,-0.06,7.54,0.0373,0.1579,0.0208,21.98993111,0.45,192511
600031,9/30/2021,136602,70500,0.3,7.6,0.0898,0.2913,0,23.928545,0,214766
600031,6/30/2021,144637,80915,0.54,7.33,0.1161,0.3695,0,26.48484993,0,245032
600031,3/31/2021,141444,77537,0.66,7.37,0.0634,0.2209,0,34.43821335,0,287987
600031,12/31/2020,126483,68085,0.36,6.73,0.0904,0.2987,0.0184,32.03879929,0.6,294225
600031,9/30/2020,119931,65029,0.45,6.34,0.1698,0.5271,0,23.0084095,0,209283
600031,6/30/2020,116466,65326,0.75,5.94,0.0738,0.1895,0,17.01685905,0,157041
600031,3/31/2020,97711,50147,0.27,5.55,0.0341,0.1851,0,16.07654953,0,144659
600032,9/30/2024,54936,36118,0.08,5.19,0.0278,0.0805,0,7.550000191,0,19983
600032,6/30/2024,55290,36472,0.11,5.16,0.0208,0.0523,0.0176,7.149598122,0.056,17506
600032,3/31/2024,53522,34978,0.07,5.11,0.012,0.02,0,7.100493908,0,17386
600032,12/31/2023,52931,34647,0.03,5.03,0.0313,0.0897,0.0088,7.915626526,0.07,19382
600032,9/30/2023,51411,33308,0.11,5.01,0.027,0.0716,0,9.997653008,0,24480
600032,6/30/2023,50514,32685,0.08,4.9,0.0211,0.0533,0,12.10134411,0,30203
600032,3/31/2023,47698,33017,0.06,4.21,0.0112,-0.0096,0,11.07580662,0,23650
600032,12/31/2022,46657,32361,-0.04,4.15,-,-,0.0071,11.22231102,0.08,23899
600032,9/30/2022,46784,32439,0.08,4.17,-,-,0,11.09533978,0,23587
600032,6/30/2022,-,-,0.23,-,0.0296,0.0885,0,12.9698782,0,30472
600032,3/31/2022,43358,30313,0.1,3.9,0.0177,0.0589,0,14.12859917,0,29286
600032,12/31/2021,41604,29358,0.07,3.82,0.0495,0.1808,0.003,14.88809586,0.045,32157
600032,9/30/2021,37580,25867,0.16,3.68,0.0348,0.112,0,15.73522663,0,33904
600032,6/30/2021,31723,20597,0.14,3.6,0.0136,0.0177,0,12.71671295,0,25293
600033,9/30/2024,17292,3115,0.1,4.27,0.0602,0.101,0,3.493050337,0,10292
600033,6/30/2024,17067,3278,0.1,4.15,0.0632,0.0904,0.0514,3.305570126,0.05,9194
600033,3/31/2024,16992,3116,0.09,4.14,0.0396,0.0429,0,3.199445486,0,9221
600033,12/31/2023,16754,3171,0.04,4.06,0.0716,0.1017,0.0407,2.951869488,0.12,8508
600033,9/30/2023,16603,3104,0.1,4.04,0.0642,0.1103,0,3.161356926,0,9111
600033,6/30/2023,16642,3502,0.11,3.94,0.0618,0.0889,0,2.830356359,0,8590
600033,3/31/2023,16774,3325,0.08,4.01,0.0331,0.0429,0,2.630138397,0,7986
600033,12/31/2022,16599,3423,0.04,3.93,0.0616,0.0928,0.0568,2.639239073,0.15,7959
600033,9/30/2022,16837,3806,0.09,3.89,0.052,0.1015,0,2.448122025,0,7465
600033,6/30/2022,17449,4604,0.1,3.85,0.0987,0.146,0,2.511827707,0,7602
600033,3/31/2022,16904,3697,0.08,3.92,-0.2906,-0.3709,0,2.460949898,0,7986
600035,9/30/2024,19727,9808,0.13,5.31,0.0307,0.0685,0,4.099999905,0,6988
600035,6/30/2024,19657,9960,0.11,5.17,0.0553,0.1233,0,4.289999962,0,6907
600035,3/31/2024,20434,10603,0.17,5.26,0.0312,0.0591,0,4.275206089,0,7197
600035,12/31/2023,19547,10015,0.09,5.09,0.0474,0.0998,0.052,3.653532028,0.19,6151
600035,9/30/2023,18854,9725,0.14,5,0.0465,0.1053,0,3.777867079,0,6360
600035,6/30/2023,18818,10004,0.14,4.87,0.0711,0.1706,0,3.844816446,0,6569
600035,3/31/2023,18917,10107,0.22,4.87,0.0287,0.043,0,3.176919222,0,5619
600035,12/31/2022,18049,9608,0.06,4.65,0.0454,0.0958,0.0447,3.130743027,0.14,5458
600035,9/30/2022,18020,9667,0.12,4.6,0.0485,0.0985,0,2.936803102,0,5120
600035,6/30/2022,17483,9322,0.12,4.48,0.0607,0.1279,0,2.982979298,0,5265
600035,3/31/2022,17780,9598,0.15,4.5,0.0379,0.0598,0,2.912540197,0,5394
600035,12/31/2021,17552,9627,0.07,4.35,0.0528,0.0966,0.0502,2.788602352,0.14,5072
600035,9/30/2021,15805,8004,0.11,4.27,0.0568,0.1091,0,2.779749632,0,5136
600035,6/30/2021,15755,8142,0.12,4.16,0.0664,0.1424,0,2.602695465,0,4830
600035,3/31/2021,16116,8601,0.16,4.11,0.0386,0.0335,0,2.498933554,0,4702
600035,12/31/2020,15814,8563,0.03,3.95,0.0625,0.1337,0.0278,2.516227245,0.07,4685
600035,9/30/2020,16554,9360,0.28,3.92,0.0297,0.0303,0,2.498933554,0,4637
600035,6/30/2020,16742,9274,0.02,3.9,0.0088,-0.0093,0,2.457727671,0,5096
600035,3/31/2020,13135,6515,-0.01,3.91,0.0378,0.0729,0,2.761861086,0,5417
600036,9/30/2024,11654763,10495128,1.52,39.73,0.0128,0.1318,0,35.63000107,0,935637
600036,6/30/2024,11574783,10457758,1.38,38.06,0.0136,0.1391,0,32.24586105,0,856767
600036,3/31/2024,11520226,10394735,1.51,38.4,0.0122,0.1254,0,30.36901855,0,795348
600036,12/31/2023,11028483,9942754,1.18,36.71,0.0144,0.1536,0.0752,26.23807716,1.972,687245
600036,9/30/2023,10668009,9646670,1.51,35.36,0.014,0.1507,0,31.09523582,0,820017
600036,6/30/2023,10739836,9753923,1.39,33.97,0.0152,0.1614,0,29.20822716,0,827058
600036,3/31/2023,10508752,9518990,1.54,34.13,0.0126,0.1331,0,30.70081139,0,868049
600036,12/31/2022,10138912,9184674,1.1,32.71,0.0156,0.1666,0.0522,33.30166626,1.738,945895
600036,9/30/2022,9707111,8779344,1.47,31.69,0.0141,0.15,0,29.62829781,0,846028
600036,6/30/2022,9724996,8829330,1.26,30.17,0.0156,0.1644,0,35.12405396,0,1076301
600036,3/31/2022,9415379,8514645,1.43,30.39,0.0117,0.1275,0,39.59486008,0,1194172
600036,12/31/2021,9249021,8383340,0.97,29.01,0.0147,0.168,0.0365,41.53905869,1.522,1231298
600036,9/30/2021,8917440,8121625,1.27,27.95,0.0134,0.1544,0,44.15987015,0,1276539
600036,6/30/2021,8885886,8124318,1.09,26.6,0.0152,0.1729,0,44.93281937,0,1370775
600036,3/31/2021,8664641,7902787,1.27,26.61,0.0101,0.116,0,43.06201172,0,1283775
600036,12/31/2020,8361448,7631094,0.77,25.36,0.0133,0.1601,0.0341,35.95460892,1.253,1096062
600036,9/30/2020,8156700,7446973,1.05,24.55,0.0112,0.1375,0,30.3254776,0,889671
600036,6/30/2020,8031826,7392805,0.87,23.73,0.0147,0.1766,0,27.25077248,0,844784
600036,3/31/2020,7766114,7117641,1.1,24.11,0.0085,0.1027,0,26.44880486,0,812708
600037,9/30/2024,15609,2831,0.02,9.18,-0.0119,-0.0111,0,6.679999828,0,10021
600037,6/30/2024,15618,2873,-0.03,9.16,-0.0012,-0.0029,0,5.980000019,0,8323
600037,3/31/2024,15775,2957,-0.01,9.21,-0.0165,-0.0273,0,6.849397182,0,9575
600037,12/31/2023,15904,3077,-0.06,9.22,-0.0016,0.0068,0.0035,7.695616245,0.027,10758
600037,9/30/2023,15913,2998,0.02,9.28,0.0037,-0.0148,0,7.864860058,0,10995
600037,6/30/2023,15920,3027,-0.03,9.26,-0.0024,-0.0179,0,8.213302612,0,11566
600037,3/31/2023,16080,3038,-0.04,9.37,-0.0221,0.0015,0,9.182605743,0,13347
600037,12/31/2022,16158,3056,0,9.41,-0.0017,0.0855,0.0091,8.037248611,0.073,11329
600037,9/30/2022,16197,3102,0.2,9.41,-0.0059,-0.0148,0,7.375705242,0,10410
600037,6/30/2022,15910,3093,-0.03,9.21,-0.003,0.0303,0,9.341693878,0,13069
600037,3/31/2022,16094,3166,0.07,9.29,-0.0012,0.0403,0,8.732666016,0,12345
600037,12/31/2021,16003,3173,0.09,9.22,0.0008,0.0095,0.0054,8.290629387,0.046,12081
600037,9/30/2021,15713,3012,0.02,9.13,0.002,0.0186,0,7.711071968,0,10925
600037,6/30/2021,15683,3012,0.04,9.1,-0.0001,-0.0027,0,9.219722748,0,13375
600037,3/31/2021,15750,3082,-0.01,9.1,-0.0041,0.004,0,8.506000519,0,12345
600037,12/31/2020,15708,3031,0.01,9.11,0.0035,0.0242,0.0044,8.994851112,0.04,12804
600037,9/30/2020,15818,3154,0.05,9.1,0.0035,0.0171,0,11.24356365,0,15783
600037,6/30/2020,15466,2879,0.04,9.04,0.003,0.0057,0,14.73395729,0,21155
600037,3/31/2020,16463,3001,0.01,9.67,0.0005,0.0327,0,8.119643211,0,12067
600038,9/30/2024,52698,36403,0.08,19.6,0.0074,0.0496,0,38.93999863,0,34206
600038,6/30/2024,47003,33749,0.23,17.81,0.0106,0.0438,0,41.11000061,0,30076
600038,3/31/2024,43052,29826,0.18,17.77,0.0014,0.0262,0,40.92142105,0,30076
600038,12/31/2023,27795,17579,0.25,16.98,0.0187,0.0711,0.0052,38.35325623,0.2,22713
600038,9/30/2023,31259,21051,0.25,16.82,0.0287,0.1343,0,37.67637253,0,22312
600038,6/30/2023,28200,18139,0.47,16.56,-0.006,-0.0082,0,39.38848495,0,23473
600038,3/31/2023,27611,17547,-0.02,16.57,0.0217,0.1406,0,41.97359085,0,24941
600038,12/31/2022,27741,17684,0.58,16.55,0.0041,0.0122,0.0043,45.96494293,0.197,27358
600038,9/30/2022,31449,21718,0.05,16.01,0.0033,0.002,0,40.09181213,0,23396
600038,6/30/2022,28669,18977,0.01,15.94,-0.0002,0.0023,0,44.86993408,0,26644
600038,3/31/2022,27546,17599,0.02,16.37,0.0299,0.125,0,51.25191879,0,30004
600038,12/31/2021,27027,17100,0.5,16.33,0.0236,0.0988,0.0059,80.15219879,0.465,47335
600038,9/30/2021,26443,16875,0.4,15.74,0.025,0.0929,0,54.19292068,0,32775
600038,6/30/2021,25632,16295,0.37,15.34,0.0183,0.0685,0,51.67541885,0,31089
600038,3/31/2021,25259,15921,0.28,15.34,0.0234,0.1225,0,49.07705307,0,29804
600038,12/31/2020,26306,17138,0.45,15.04,0.021,0.0868,0.0064,58.63359833,0.388,36966
600038,9/30/2020,26118,17307,0.33,14.45,0.0251,0.1142,0,54.94527435,0,33017
600038,6/30/2020,24371,15758,0.42,14.11,0.0052,0.0228,0,39.58576965,0,24210
600038,3/31/2020,26315,17780,0.09,13.97,0.0184,0.0905,0,41.64884186,0,24516
600039,9/30/2024,250710,199437,0.18,5.22,0.0271,0.1145,0,6.433442116,0,61251
600039,6/30/2024,244879,195188,0.17,5.05,0.0291,0.1382,0.0757,7.323041916,0.037,68744
600039,3/31/2024,237190,184593,0.2,5.39,0.0247,0.0971,0,7.035318375,0,66061
600039,12/31/2023,240915,190165,0.15,5.18,0.0381,0.1733,0.0744,6.951785088,0.517,65280
600039,9/30/2023,230840,180847,0.24,5.1,0.0475,0.248,0,8.046993256,0,75564
600039,6/30/2023,217834,171082,0.34,4.85,0.0472,0.2315,0,9.114356995,0,85500
600039,3/31/2023,208535,159529,0.31,5.13,0.0652,0.3869,0,7.993485928,0,85923
600039,12/31/2022,208328,162329,0.54,4.79,0.0639,0.3169,0.094,6.72880888,0.65,69227
600039,9/30/2022,157994,122952,0.33,4.6,0.064,0.3262,0,6.359692574,0,49107
600039,6/30/2022,152786,120148,0.31,4.27,0.0541,0.255,0,6.377845764,0,50596
