,Revenue,Net Income,EPS (Diluted),Dividend Per Share,Total Assets,Total Liabilities,Shareholders' Equity,Book Value Per Share,Market Capitalization,PE Ratio,PS Ratio,PB Ratio,Return on Assets (ROA),Return on Equity (ROE),Earnings Yield,Dividend Yield,Stock Symbol,Date,Stock Price,Symbol
Q4 2020,165041,71277,-,1304.348,2220388,1238981,981408,-,1383317,4.25,1.60,1.41,18.78%,83.12%,23.54%,8.39%,NDN,2020-12-31 00:00:00,15.54,NDN
Q3 2020,481779,173748,-,-,2332725,1413432,919293,-,1152764,4.33,1.62,1.25,7.31%,43.05%,23.11%,-,NDN,2020-09-30 00:00:00,12.95,NDN
Q2 2020,213484,76862,-,-,2358205,1605816,752389,-,838817,7.76,3.52,1.11,0.05%,2.23%,12.88%,-,NDN,2020-06-30 00:00:00,9.42,NDN
Q1 2020,6972,3712,-,-,2176624,1501077,675547,-,637501,10.97,14.18,0.94,0.15%,7.35%,9.12%,-,NDN,2020-03-31 00:00:00,7.16,NDN
Q4 2023,,,,,,,,,,,,,,,,,NDN,2023-12-31 00:00:00,9.7,NDN
Q4 2019,,,,,,,,,,,,,,,,,NDN,2019-12-31 00:00:00,9.48,NDN
Q3 2024,1539648,27896,538.00,-,2583759,1971987,611772,11803.68,673763,7.71,0.11,1.10,-,12.95%,12.96%,-,PSD,2024-09-30 00:00:00,12.1,PSD
Q2 2024,1424824,18317,353.50,-,2717748,2133844,583904,11265.45,668580,9.27,0.11,1.15,-,-,10.79%,-,PSD,2024-06-30 00:00:00,12.01,PSD
Q1 2024,1424824,18317,353.50,-,-,-,547320,10559.36,720408,12.06,0.11,1.32,-,-,8.29%,-,PSD,2024-03-31 00:00:00,12.94,PSD
Q4 2023,1711672,22810,449.00,-,3144837,2597517,547320,10559.36,694494,12.54,0.11,1.27,-,-,7.97%,-,PSD,2023-12-31 00:00:00,11.83,PSD
Q3 2023,1683931,12716,253.60,-,-,-,-,-,667545,14.56,0.10,-,-,4.51%,6.87%,-,PSD,2023-09-30 00:00:00,11.37,PSD
Q2 2023,1518981,5883,117.60,-,3089854,2550188,539666,10831.05,686063,10.51,0.09,1.27,-,11.20%,9.52%,-,PSD,2023-06-30 00:00:00,12.15,PSD
Q1 2023,1684454,13954,280.00,-,-,-,511048,10271.34,538480,6.14,0.07,1.05,3.03%,10.28%,16.28%,-,PSD,2023-03-31 00:00:00,9.54,PSD
Q4 2022,2084257,13280,260.92,640.000,3441587,2930539,511048,10271.34,682075,6.17,0.08,1.33,3.93%,25.03%,16.21%,5.57%,PSD,2022-12-31 00:00:00,11.49,PSD
Q3 2022,2654516,32183,645.54,-,3242118,2710510,531608,10685.59,690359,4.60,0.08,1.30,5.26%,23.44%,22.16%,-,PSD,2022-09-30 00:00:00,11.63,PSD
Q2 2022,1663653,28244,566.77,-,2710163,2212680,497483,10001.84,671949,4.31,0.08,1.35,3.89%,32.94%,23.65%,-,PSD,2022-06-30 00:00:00,11.32,PSD
Q1 2022,2234934,36884,739.69,-,2747501,2278040,469461,9601.13,1304011,8.59,0.15,2.78,6.49%,46.77%,11.87%,-,PSD,2022-03-31 00:00:00,21.96,PSD
Q4 2021,2610172,55677,1066.79,923.077,2586614,2156853,429760,8885.23,1000641,7.13,0.12,2.33,6.41%,35.98%,14.32%,5.63%,PSD,2021-12-31 00:00:00,16.39,PSD
Q3 2021,2337508,38115,771.08,-,2518751,2080202,438549,8739.68,924605,10.26,0.12,2.11,-,-,9.87%,-,PSD,2021-09-30 00:00:00,15.14,PSD
Q2 2021,1675211,24089,487.38,-,1700317,1299521,400796,7969.64,507924,6.85,0.06,1.27,-,29.23%,14.83%,-,PSD,2021-06-30 00:00:00,8.32,PSD
Q1 2021,1972515,25420,514.46,-,-,-,350552,6912.67,501841,7.94,0.06,1.43,1.15%,-0.42%,12.83%,-,PSD,2021-03-31 00:00:00,8.22,PSD
Q4 2020,1885150,3621,49.76,615.385,2420440,2069888,350552,6912.67,462777,8.38,0.06,1.32,2.96%,20.98%,12.18%,8.71%,PSD,2020-12-31 00:00:00,7.06,PSD
Q3 2020,2906085,22188,446.15,-,2994697,2608817,385880,7550.54,315385,5.44,0.04,0.82,1.55%,12.07%,18.39%,-,PSD,2020-09-30 00:00:00,4.82,PSD
Q2 2020,1590852,13153,264.62,-,3027987,2661485,366502,7115.17,290889,5.58,0.05,0.79,3.61%,18.52%,17.92%,-,PSD,2020-06-30 00:00:00,4.44,PSD
Q1 2020,1855827,17419,350.15,-,2818860,2463256,355604,6845.22,287827,7.48,0.05,0.81,Upgrade,Upgrade,13.36%,-,PSD,2020-03-31 00:00:00,4.4,PSD
Q4 2019,,,,,,,,,,,,,,,,,PSD,2019-12-31 00:00:00,5.39,PSD
Q3 2024,293087,15711,262.00,-,879000,33883,845117,14106.40,694958,10.68,0.77,0.82,-,7.00%,9.37%,-,DXP,2024-09-30 00:00:00,11.6,DXP
Q2 2024,184092,14607,244.00,-,994911,165514,829397,13844.02,772841,12.90,1.20,0.93,-,5.03%,7.75%,-,DXP,2024-06-30 00:00:00,12.9,DXP
Q1 2024,102571,10557,176.00,-,-,-,838711,13999.49,856715,15.21,1.77,1.02,6.12%,11.72%,6.57%,-,DXP,2024-03-31 00:00:00,13.79,DXP
Q4 2023,325467,24217,404.00,500.000,982633,143922,838711,13999.49,766850,13.77,1.88,0.91,2.21%,5.34%,7.26%,4.05%,DXP,2023-12-31 00:00:00,12.35,DXP
Q3 2023,30553,10536,193.00,-,878373,63818,814554,13596.13,702591,19.31,5.88,0.86,-,6.64%,5.18%,-,DXP,2023-09-30 00:00:00,11.31,DXP
Q2 2023,25518,11009,183.64,-,785278,21963,763315,14558.54,359465,10.59,3.13,0.47,-,-,9.44%,-,DXP,2023-06-30 00:00:00,10.29,DXP
Q1 2023,27328,9911,165.45,-,-,-,563193,17378.20,282858,7.96,2.48,0.50,-,-,12.56%,-,DXP,2023-03-31 00:00:00,8.1,DXP
Q4 2022,36107,4920,163.64,454.546,585769,22576,563193,17378.20,240082,6.93,2.23,0.43,-,-,14.43%,6.61%,DXP,2022-12-31 00:00:00,6.87,DXP
Q3 2022,25884,8102,250.00,-,-,-,-,-,332841,7.75,3.57,-,3.08%,9.24%,12.90%,-,DXP,2022-09-30 00:00:00,9.53,DXP
Q2 2022,24612,12585,388.05,-,570465,20294,550171,16963.94,354667,6.27,3.83,0.64,1.74%,6.84%,15.94%,-,DXP,2022-06-30 00:00:00,10.16,DXP
Q1 2022,21223,9038,278.62,-,555705,16619,539086,16618.70,616574,11.09,7.06,1.14,2.57%,10.36%,9.02%,-,DXP,2022-03-31 00:00:00,17.65,DXP
Q4 2021,21520,13227,428.45,-,533806,16604,517202,16753.24,545728,10.07,6.27,1.06,1.71%,17.60%,9.93%,-,DXP,2021-12-31 00:00:00,16.4,DXP
Q3 2021,25263,21701,702.86,-,533750,29775,503975,16322.77,509346,8.31,6.18,1.01,3.86%,9.75%,12.03%,-,DXP,2021-09-30 00:00:00,15.31,DXP
Q2 2021,19298,11635,377.10,-,501124,18850,482273,15630.66,413194,7.26,4.97,0.86,1.10%,6.50%,13.77%,-,DXP,2021-06-30 00:00:00,12.42,DXP
Q1 2021,20986,7612,246.63,-,489861,17723,472138,15296.78,465168,8.12,4.76,0.99,5.15%,17.89%,12.32%,-,DXP,2021-03-31 00:00:00,13.98,DXP
Q4 2020,16911,20315,658.25,-,483346,19077,464269,15043.62,449576,7.93,4.19,0.97,1.34%,15.93%,12.61%,-,DXP,2020-12-31 00:00:00,13.51,DXP
Q3 2020,25895,17343,561.45,-,483128,39022,444106,14377.34,356023,6.78,2.85,0.80,4.71%,11.43%,14.76%,-,DXP,2020-09-30 00:00:00,10.7,DXP
Q2 2020,34005,12025,389.73,-,461545,34782,426763,13830.93,259871,5.59,2.08,0.61,1.50%,6.81%,17.88%,-,DXP,2020-06-30 00:00:00,7.81,DXP
Q1 2020,30561,7002,226.43,-,441100,26362,414738,13412.32,228686,5.31,1.89,0.55,Upgrade,Upgrade,18.83%,-,DXP,2020-03-31 00:00:00,6.87,DXP
Q4 2019,,,,,,,,,,,,,,,,,DXP,2019-12-31 00:00:00,8.98,DXP
Q3 2024,633199,-26226,-212.00,-,3324942,2178614,1146328,9277.52,654867,-,0.26,0.57,-2.51%,-13.45%,-23.52%,-,BTS,2024-09-30 00:00:00,5.3,BTS
Q2 2024,691681,-40167,-325.47,-,3406809,2230568,1176241,9519.60,667223,-,0.27,0.57,-3.16%,-17.89%,-23.91%,-,BTS,2024-06-30 00:00:00,5.4,BTS
Q1 2024,514953,-55481,-449.02,-,3528916,2316195,1212721,9814.85,679579,-,0.28,0.56,-2.02%,-9.87%,-20.10%,-,BTS,2024-03-31 00:00:00,5.5,BTS
Q4 2023,686283,-32157,-260.18,-,3498582,2230379,1268202,10263.87,679579,-,0.26,0.54,-1.29%,-9.38%,-14.16%,-,BTS,2023-12-31 00:00:00,5.5,BTS
Q3 2023,544605,-31746,-257.00,-,3618072,2280879,1337193,10822.23,679579,-,0.25,0.51,-0.25%,-4.96%,-9.63%,-,BTS,2023-09-30 00:00:00,5.5,BTS
Q2 2023,689616,-17223,-139.00,-,3638346,2269329,1369017,11079.79,815495,-,0.28,0.60,0.03%,-4.28%,-3.15%,-,BTS,2023-06-30 00:00:00,6.29,BTS
Q1 2023,652795,-15129,-122.44,-,3382988,1976336,1406652,11384.38,704291,-,0.23,0.50,0.27%,-0.38%,3.00%,-,BTS,2023-03-31 00:00:00,5.43,BTS
Q4 2022,787045,-1368,-174.49,300.000,3324553,1902694,1421859,11507.45,815495,-,0.26,0.57,0.87%,2.18%,6.61%,4.77%,BTS,2022-12-31 00:00:00,6.29,BTS
Q3 2022,804503,8022,65.00,-,3312779,1840050,1472729,11919.15,889631,18.57,0.28,0.60,3.33%,8.11%,8.81%,-,BTS,2022-09-30 00:00:00,6.86,BTS
Q2 2022,795592,29602,240.00,-,3253880,1789095,1464785,11854.86,951411,29.48,0.31,0.65,2.38%,4.87%,6.60%,-,BTS,2022-06-30 00:00:00,7.0,BTS
Q1 2022,737932,17674,143.04,-,3214379,1758502,1455877,11782.77,1915178,81.74,0.63,1.32,2.55%,6.46%,2.82%,-,BTS,2022-03-31 00:00:00,14.08,BTS
Q4 2021,853896,23115,-59.86,400.000,3070876,1622711,1448165,11720.35,1420938,-,0.48,0.98,0.27%,-2.15%,3.39%,3.83%,BTS,2021-12-31 00:00:00,10.45,BTS
Q3 2021,657326,-7614,-62.00,-,3289459,1876019,1413441,11439.32,1495074,-,0.51,1.06,3.01%,5.87%,-0.34%,-,BTS,2021-09-30 00:00:00,10.99,BTS
Q2 2021,785891,20755,168.00,-,3304264,1883135,1421129,11501.54,889631,141.96,0.29,0.63,2.13%,3.41%,1.67%,-,BTS,2021-06-30 00:00:00,6.54,BTS
Q1 2021,682705,11955,96.76,-,3377497,1968473,1409024,11403.58,716647,78.15,0.23,0.51,-0.79%,-8.58%,2.48%,-,BTS,2021-03-31 00:00:00,5.27,BTS
Q4 2020,808818,-30247,-314.72,-,3261997,1864886,1397111,11307.16,580731,-,0.19,0.42,2.12%,3.50%,2.97%,-,BTS,2020-12-31 00:00:00,4.27,BTS
Q3 2020,770208,12412,100.49,-,3504546,2079929,1424617,11529.70,556023,20.66,0.18,0.39,2.19%,6.68%,10.78%,-,BTS,2020-09-30 00:00:00,4.09,BTS
Q2 2020,795859,23658,191.26,-,3548407,2136160,1412247,11429.59,443859,17.08,0.14,0.31,2.50%,3.23%,13.30%,-,BTS,2020-06-30 00:00:00,3.26,BTS
Q1 2020,688662,11448,92.65,-,3564574,2142888,1421686,11505.98,455855,29.87,0.14,0.32,Upgrade,Upgrade,10.60%,-,BTS,2020-03-31 00:00:00,3.35,BTS
Q4 2019,,,,,,,,,,,,,,,,,BTS,2019-12-31 00:00:00,3.79,BTS
Q3 2024,598064,2741,113.00,-,2861660,2008352,853308,30807.91,558297,4.31,0.28,0.65,9.87%,35.64%,24.11%,-,SJE,2024-09-30 00:00:00,23.1,SJE
Q2 2024,934023,69417,2872.00,-,2777804,1935920,841884,30738.41,650138,4.38,0.43,0.77,6.12%,17.38%,23.59%,-,SJE,2024-06-30 00:00:00,26.9,SJE
Q1 2024,165404,31614,1308.00,-,2416067,1642043,774024,27855.74,509960,5.70,0.71,0.66,7.90%,19.30%,18.52%,-,SJE,2024-03-31 00:00:00,21.1,SJE
Q4 2023,266985,30851,1095.97,-,1917897,1166600,751297,26729.38,507543,6.99,0.73,0.68,7.50%,15.33%,15.29%,-,SJE,2023-12-31 00:00:00,21.0,SJE
Q3 2023,135492,21500,918.00,-,1810381,1094163,716219,25453.41,555880,12.98,0.80,0.78,5.92%,6.72%,7.70%,-,SJE,2023-09-30 00:00:00,23.0,SJE
Q2 2023,152773,10471,432.73,-,1837026,1146892,690134,24599.95,509746,12.03,0.66,0.74,5.34%,9.27%,8.31%,-,SJE,2023-06-30 00:00:00,21.09,SJE
Q1 2023,140902,14760,610.91,-,1857763,1170651,687112,24182.55,573465,10.63,0.68,0.83,3.22%,-0.01%,9.41%,-,SJE,2023-03-31 00:00:00,23.73,SJE
Q4 2022,262761,-3916,-162.73,-,1928054,1236432,691622,24157.05,569070,-,0.63,0.82,5.86%,15.12%,11.67%,-,SJE,2022-12-31 00:00:00,23.55,SJE
Q3 2022,212003,21065,871.82,-,1995584,1304090,691494,24319.08,571267,7.73,0.69,0.83,-,-,12.93%,-,SJE,2022-09-30 00:00:00,23.17,SJE
Q2 2022,228486,22030,911.82,-,2003628,1328630,674998,23647.33,604225,8.91,0.81,0.90,-,-,11.23%,-,SJE,2022-06-30 00:00:00,24.51,SJE
Q1 2022,204972,27250,160.91,-,-,-,-,-,577859,12.47,0.74,-,4.10%,5.70%,8.02%,-,SJE,2022-03-31 00:00:00,23.44,SJE
Q4 2021,181542,3542,147.27,909.091,2127120,1468074,659046,23032.59,648169,15.71,0.91,0.98,4.91%,11.39%,6.37%,3.60%,SJE,2021-12-31 00:00:00,25.28,SJE
Q3 2021,129585,15027,625.45,-,2113220,1460320,652900,22898.86,428451,11.20,0.55,0.66,3.13%,2.33%,8.93%,-,SJE,2021-09-30 00:00:00,16.39,SJE
Q2 2021,264814,507.25,20.91,-,2185161,1551757,633404,22227.69,384507,13.54,0.48,0.61,5.75%,14.53%,7.39%,-,SJE,2021-06-30 00:00:00,14.71,SJE
Q1 2021,134575,22184,920.00,-,2109926,1458255,651672,22704.58,377915,10.61,0.52,0.58,4.94%,4.10%,9.43%,-,SJE,2021-03-31 00:00:00,14.46,SJE
Q4 2020,255822,542.83,22.73,454.546,2169727,1538987,630740,21875.27,430651,26.91,0.62,0.68,4.26%,5.33%,3.72%,2.76%,SJE,2020-12-31 00:00:00,16.47,SJE
Q3 2020,144611,5168,213.64,-,2185473,1556938,628536,21921.82,428451,9.02,0.63,0.68,3.60%,6.22%,11.09%,-,SJE,2020-09-30 00:00:00,16.39,SJE
Q2 2020,197260,7732,296.97,-,2196139,1575667,620471,21710.32,342397,6.75,0.48,0.55,3.44%,1.06%,14.82%,-,SJE,2020-06-30 00:00:00,12.51,SJE
Q1 2020,93038,2559,106.06,-,2201083,1562273,638810,22303.19,311270,5.12,0.44,0.49,Upgrade,Upgrade,19.52%,-,SJE,2020-03-31 00:00:00,11.37,SJE
Q4 2019,,,,,,,,,,,,,,,,,SJE,2019-12-31 00:00:00,11.05,SJE
Q3 2024,196958,12940,1074.00,-,287877,120101,167775,13925.01,608353,14.88,0.84,3.63,12.30%,27.22%,8.17%,-,SAF,2024-09-30 00:00:00,48.27,SAF
Q2 2024,172069,11691,970.00,-,261529,106693,154835,12846.46,638469,15.28,0.87,4.12,-,-,7.93%,-,SAF,2024-06-30 00:00:00,50.66,SAF
Q1 2024,173882,11863,985.00,-,283465,94653,188812,15677.89,733637,18.06,0.95,3.89,-,-,6.74%,-,SAF,2024-03-31 00:00:00,58.21,SAF
Q4 2023,181850,13220,364.36,3000.000,257956,81006,176950,14682.48,625218,14.75,0.79,3.53,-,-,8.19%,6.38%,SAF,2023-12-31 00:00:00,47.0,SAF
Q3 2023,209863,13833,1148.00,-,-,-,-,-,557757,11.18,0.70,-,9.73%,24.79%,8.95%,-,SAF,2023-09-30 00:00:00,41.93,SAF
Q2 2023,207532,10525,874.00,-,266115,116218,149897,12447.68,634855,12.58,0.78,4.24,-,-,7.95%,-,SAF,2023-06-30 00:00:00,47.72,SAF
Q1 2023,193559,13631,1356.00,-,292041,102297,189744,18875.14,864945,16.72,1.09,4.56,12.34%,28.01%,5.98%,-,SAF,2023-03-31 00:00:00,61.62,SAF
Q4 2022,185755,11916,539.50,-,274954,98841,176113,7973.71,740865,14.33,0.93,4.21,14.82%,36.68%,6.98%,-,SAF,2022-12-31 00:00:00,52.78,SAF
Q3 2022,225472,14398,1195.33,-,279185,114988,164197,13632.07,583236,11.87,0.73,3.55,12.08%,28.87%,8.42%,-,SAF,2022-09-30 00:00:00,41.55,SAF
Q2 2022,192061,11800,979.13,-,254200,104401,149799,12430.39,653626,13.01,0.78,4.36,14.22%,31.90%,7.69%,-,SAF,2022-06-30 00:00:00,46.56,SAF
Q1 2022,189405,13590,1127.71,-,278460,101274,177186,14703.07,623459,12.58,0.72,3.52,-,-,7.95%,-,SAF,2022-03-31 00:00:00,44.41,SAF
Q4 2021,194528,9337,775.46,2504.174,257131,93535,163596,13586.53,631504,12.78,0.65,3.86,-,-,7.82%,5.84%,SAF,2021-12-31 00:00:00,42.91,SAF
Q3 2021,259205,15505,1287.15,-,-,-,-,-,608375,11.83,0.60,-,-,-,8.45%,-,SAF,2021-09-30 00:00:00,41.33,SAF
Q2 2021,217466,11135,924.04,-,241244,102491,138753,11514.23,573180,11.91,0.55,4.13,-,35.14%,8.40%,-,SAF,2021-06-30 00:00:00,38.94,SAF
Q1 2021,294938,13434,1115.19,-,-,-,152912,12698.74,595303,12.39,0.55,3.89,13.97%,30.86%,8.07%,-,SAF,2021-03-31 00:00:00,38.37,SAF
Q4 2020,250800,11358,943.24,-,223823,70911,152912,12698.74,521895,11.29,0.49,3.41,14.94%,36.03%,8.86%,-,SAF,2020-12-31 00:00:00,33.64,SAF
Q3 2020,279568,12200,1012.52,-,246711,105157,141554,11747.77,613403,13.48,0.56,4.33,-,33.17%,7.42%,-,SAF,2020-09-30 00:00:00,39.54,SAF
Q2 2020,262529,11068,919.03,-,222055,92701,129354,10740.74,460555,10.72,0.42,3.56,-,33.72%,9.33%,-,SAF,2020-06-30 00:00:00,29.69,SAF
Q1 2020,277800,11600,818.45,-,-,-,137597,11424.02,394324,9.45,0.37,2.87,Upgrade,Upgrade,10.58%,-,SAF,2020-03-31 00:00:00,24.33,SAF
Q4 2019,,,,,,,,,,,,,,,,,SAF,2019-12-31 00:00:00,27.4,SAF
Q3 2024,40935,-6658,-79.00,-,2125697,1225243,900454,10414.28,773573,-,3.99,0.86,-,-3.03%,-5.75%,-,API,2024-09-30 00:00:00,9.2,API
Q2 2024,59063,-7031,-84.00,-,2132042,1219449,912593,10558.93,613813,-,3.08,0.67,-,-4.00%,-9.03%,-,API,2024-06-30 00:00:00,7.3,API
Q1 2024,46971,-9403,-112.00,-,-,-,938427,10866.84,437237,-,2.42,0.47,-,-,-12.99%,-,API,2024-03-31 00:00:00,5.2,API
Q4 2023,47021,-21420,-255.00,-,2293195,1354768,938427,10866.84,479279,-,2.45,0.51,-,-,-8.96%,-,API,2023-12-31 00:00:00,5.7,API
Q3 2023,46444,-17545,-209.00,-,-,-,-,-,504504,-,2.00,-,-0.52%,-3.41%,2.70%,-,API,2023-09-30 00:00:00,6.0,API
Q2 2023,40295,-8423,-100.17,-,2375783,1394599,981183,11399.08,639038,-,2.07,0.65,1.36%,1.79%,10.38%,-,API,2023-06-30 00:00:00,7.6,API
Q1 2023,62204,4422,53.00,-,2397417,1407835,989582,11589.11,714714,9.23,1.30,0.72,-0.24%,14.30%,10.83%,-,API,2023-03-31 00:00:00,8.5,API
Q4 2022,103261,35172,418.47,-,2534357,1549201,985157,11446.66,723122,5.97,0.92,0.73,-,-,16.75%,-,API,2022-12-31 00:00:00,8.6,API
Q3 2022,103261,35172,418.47,-,2534357,1549201,985157,11446.66,1278076,4.88,1.46,1.30,-,-,20.49%,-,API,2022-09-30 00:00:00,15.2,API
Q2 2022,281823,2636,31.36,-,2592685,1696792,895893,10610.06,1318590,3.73,1.51,1.47,-,-,26.82%,-,API,2022-06-30 00:00:00,15.68,API
Q1 2022,294258,48151,615.91,-,-,-,-,-,2767128,7.63,3.80,-,1.52%,83.55%,13.11%,-,API,2022-03-31 00:00:00,32.91,API
Q4 2021,194606,175940,2092.43,136.364,2398519,1556241,842279,10017.11,2766400,8.34,4.10,3.28,1.25%,72.10%,11.99%,0.39%,API,2021-12-31 00:00:00,34.54,API
Q3 2021,103713,126917,1509.41,-,2398519,1556241,842279,10017.11,1593000,9.36,2.51,1.89,2.36%,8.43%,10.69%,-,API,2021-09-30 00:00:00,20.32,API
Q2 2021,135927,11789,151.36,-,2749883,2183974,565909,7217.98,732780,12.69,1.18,1.29,1.77%,12.42%,7.88%,-,API,2021-06-30 00:00:00,9.35,API
Q1 2021,241174,17036,218.64,-,2700165,2146062,554103,7063.74,849600,12.96,1.41,1.53,0.98%,10.71%,7.71%,-,API,2021-03-31 00:00:00,10.84,API
Q4 2020,154721,14484,185.91,-,2913363,2370541,542822,6919.70,495600,8.23,1.01,0.91,1.23%,10.86%,12.16%,-,API,2020-12-31 00:00:00,6.32,API
Q3 2020,88090,14423,185.00,-,2790130,2250843,539288,6869.42,350460,3.91,0.56,0.65,1.70%,15.24%,25.59%,-,API,2020-09-30 00:00:00,4.33,API
Q2 2020,118751,19592,251.36,-,2747716,2223459,524257,6725.67,329220,5.11,0.56,0.63,1.54%,9.41%,19.56%,-,API,2020-06-30 00:00:00,4.07,API
Q1 2020,128474,11751,-,-,2661633,2156972,504661,-,276120,8.14,0.55,0.55,Upgrade,Upgrade,12.28%,-,API,2020-03-31 00:00:00,3.41,API
Q4 2019,,,,,,,,,,,,,,,,,API,2019-12-31 00:00:00,3.98,API
Q3 2024,359259,23623,343.75,-,2790971,1860596,930374,13292.90,550155,14.38,0.46,0.59,-,2.81%,6.95%,-,VC2,2024-09-30 00:00:00,8.0,VC2
Q2 2024,238219,6437,96.00,-,2808794,1916582,892212,13041.81,577915,30.58,0.56,0.65,-,1.79%,3.27%,-,VC2,2024-06-30 00:00:00,8.6,VC2
Q1 2024,257256,4056,60.50,-,-,-,892538,6876.33,752633,42.82,0.64,0.84,-1.67%,2.27%,2.34%,-,VC2,2024-03-31 00:00:00,11.2,VC2
Q4 2023,339018,4140,32.72,-,2836384,1943846,892538,6876.33,712314,41.42,0.60,0.80,2.23%,2.82%,2.41%,-,VC2,2023-12-31 00:00:00,10.6,VC2
Q3 2023,200198,4265,90.00,-,2548408,1859509,688899,14107.19,533353,74.65,0.43,0.77,-,3.09%,1.34%,-,VC2,2023-09-30 00:00:00,11.3,VC2
Q2 2023,386624,5117,109.00,-,2569671,1885151,684520,14026.68,618312,32.92,0.51,0.90,-,2.23%,3.04%,-,VC2,2023-06-30 00:00:00,13.1,VC2
Q1 2023,254888,3676,78.00,-,-,-,675234,13870.93,420075,20.46,0.41,0.62,-0.08%,-3.01%,4.89%,-,VC2,2023-03-31 00:00:00,8.9,VC2
Q4 2022,405111,-5912,-125.53,-,2294361,1619127,675234,13870.93,387035,-,0.40,0.57,1.28%,9.90%,6.87%,-,VC2,2022-12-31 00:00:00,8.2,VC2
Q3 2022,173101,15904,337.00,-,2310810,1617352,693458,14310.41,859029,13.40,1.01,1.24,-,-,7.46%,-,VC2,2022-09-30 00:00:00,18.2,VC2
Q2 2022,185112,6869,98.00,-,2225428,1555177,670250,13973.47,1099760,17.98,1.25,1.64,-,-,5.56%,-,VC2,2022-06-30 00:00:00,23.3,VC2
Q1 2022,195706,9743,206.50,-,-,-,-,-,2608000,39.20,2.88,-,-,-,2.55%,-,VC2,2022-03-31 00:00:00,55.26,VC2
Q4 2021,296664,31570,556.83,-,2189381,1552281,637101,11100.36,2600000,43.37,2.94,4.08,-,-,2.31%,-,VC2,2021-12-31 00:00:00,55.09,VC2
Q3 2021,201553,12994,867.00,-,-,-,-,-,541500,14.47,0.54,-,0.61%,15.70%,6.91%,-,VC2,2021-09-30 00:00:00,30.59,VC2
Q2 2021,212781,12228,690.68,-,1738342,1433695,304647,16821.94,271500,11.03,0.27,0.89,-0.98%,3.94%,9.07%,-,VC2,2021-06-30 00:00:00,15.34,VC2
Q1 2021,174143,3152,177.97,-,1586443,1271952,314490,17337.13,202500,10.95,0.18,0.64,4.03%,12.22%,9.13%,-,VC2,2021-03-31 00:00:00,10.55,VC2
Q4 2020,413666,9037,511.02,1016.949,1671296,1359956,311340,17166.09,159000,9.94,0.13,0.51,1.63%,0.09%,10.06%,12.28%,VC2,2020-12-31 00:00:00,8.28,VC2
Q3 2020,195876,204.47,11.02,-,1630296,1328318,301978,15884.58,187500,31.09,0.15,0.62,3.04%,9.15%,3.22%,-,VC2,2020-09-30 00:00:00,9.77,VC2
Q2 2020,312670,6096,344.92,-,1685943,1402029,283914,15650.85,189000,7.91,0.14,0.67,-,-,12.65%,-,VC2,2020-06-30 00:00:00,9.85,VC2
Q1 2020,262646,662.02,37.29,-,1743325,1465572,277753,15246.31,201000,8.33,0.14,0.72,Upgrade,Upgrade,12.00%,-,VC2,2020-03-31 00:00:00,9.65,VC2
Q4 2019,,,,,,,,,,,,,,,,,VC2,2019-12-31 00:00:00,14.33,VC2
Q1 2024,171894,1685,101.22,-,708639,350728,357911,21503.80,865493,-66.28,1.00,2.42,1.11%,-10.07%,-1.51%,-,VNT,2024-03-31 00:00:00,52.0,VNT
Q4 2023,261744,-5473,-344.00,-,652612,435117,217495,13067.39,559242,-,0.62,2.57,1.20%,-10.18%,-2.95%,-,VNT,2023-12-31 00:00:00,33.6,VNT
Q3 2023,241195,-5681,-346.13,-,652612,435117,217495,13067.39,855507,-,0.91,3.93,0.58%,-6.22%,-2.10%,-,VNT,2023-09-30 00:00:00,51.4,VNT
Q2 2023,187376,-3588,-223.00,-,631478,402622,228857,13750.02,957036,-,0.89,4.18,4.17%,-3.44%,-1.68%,-,VNT,2023-06-30 00:00:00,57.5,VNT
Q1 2023,209761,-1758,-124.00,-,607237,374792,232445,13965.59,1008593,-,0.71,4.34,4.21%,-15.54%,-1.21%,-,VNT,2023-03-31 00:00:00,60.8,VNT
Q4 2022,297346,-6966,-596.00,-,703593,527758,175836,14784.05,786167,-,0.44,4.47,2.43%,-8.11%,-1.31%,-,VNT,2022-12-31 00:00:00,66.1,VNT
Q3 2022,386681,-3743,-325.00,-,760811,578010,182802,15369.74,950299,-,0.41,5.20,4.25%,0.55%,2.62%,-,VNT,2022-09-30 00:00:00,79.9,VNT
Q2 2022,517041,263.98,22.20,-,739760,553215,186544,15684.42,975276,41.32,0.37,5.23,5.35%,0.26%,2.42%,-,VNT,2022-06-30 00:00:00,82.0,VNT
Q1 2022,602517,130.81,-,-,736240,538364,197876,-,850393,45.86,0.32,4.30,-,-,2.18%,-,VNT,2022-03-31 00:00:00,70.56,VNT
Q4 2021,829705,28288,2368.00,1000.000,792028,593775,198253,16668.91,941974,85.51,0.37,4.75,-,-,1.17%,1.28%,VNT,2021-12-31 00:00:00,78.16,VNT
Q3 2021,663063,-5081,-438.00,-,-,-,-,-,820659,-,0.39,-,4.78%,-10.82%,-3.59%,-,VNT,2021-09-30 00:00:00,68.1,VNT
Q2 2021,597510,-4794,-414.00,-,765431,590385,175047,14717.72,597059,-,0.34,3.41,3.30%,-16.16%,-4.05%,-,VNT,2021-06-30 00:00:00,49.54,VNT
